,q,t(q),d(q),n_points,a(q),f(a)
0,-8.0,-19.601200827439218,2.177911203048802,60,2.179992832593333,2.161258166692555
1,-7.874015748031496,-19.32656084375334,2.177882189136357,60,2.1799171238553203,2.161859081113022
2,-7.748031496062993,-19.051930316751793,2.1778534205467843,60,2.179842707729691,2.162440360798911
3,-7.622047244094488,-18.777309084956926,2.1778248893055063,60,2.1797695515655873,2.1630025816853617
4,-7.496062992125984,-18.50269699332441,2.17779658772215,60,2.1796976001224584,2.163546479020628
5,-7.3700787401574805,-18.228093892984155,2.1777685083809852,60,2.1796268067962115,2.1640727027380606
6,-7.244094488188976,-17.9534996409895,2.1777406441314864,60,2.1795571251678534,2.164581883868042
7,-7.118110236220472,-17.67891410007494,2.1777129880790667,60,2.1794885111830236,2.165074618898144
8,-6.9921259842519685,-17.404337138422193,2.177685533575979,60,2.1794209224839056,2.165551475700081
9,-6.866141732283465,-17.12976862943463,2.17765827421241,60,2.1793543185037403,2.1660129937239088
10,-6.740157480314961,-16.855208451520056,2.1776312038077794,60,2.179288660358324,2.1664596856403264
11,-6.6141732283464565,-16.580656487881658,2.1776043164022445,60,2.1792239107930693,2.166892038541672
12,-6.488188976377953,-16.306112626317034,2.1775776062484367,60,2.1791600341164044,2.167310515199576
13,-6.362204724409449,-16.03157675902508,2.1775510678034062,60,2.1790969961386106,2.1677155552455716
14,-6.2362204724409445,-15.757048782420702,2.177524695720815,60,2.179034764110552,2.168107576313954
15,-6.110236220472441,-15.482528596957025,2.1774984848433467,60,2.1789733066647345,2.168486975131561
16,-5.984251968503937,-15.208016106954995,2.17747243019536,60,2.1789125937575924,2.168854128563103
17,-5.858267716535433,-14.933511220440149,2.1774465269757735,60,2.178852596613083,2.1692093946123236
18,-5.73228346456693,-14.659013848986312,2.177420770551183,60,2.1787932876692464,2.1695531133704744
19,-5.606299212598425,-14.384523907566026,2.1773951564492076,60,2.1787346405249255,2.1698856079302224
20,-5.480314960629921,-14.110041314407512,2.1773696803520703,60,2.178676629888894,2.170207185252627
21,-5.354330708661418,-13.835565990857901,2.1773443380904007,60,2.178619231531635,2.170518136987729
22,-5.228346456692913,-13.561097861252543,2.1773191256372604,60,2.1785624222371536,2.1708187402645915
23,-5.102362204724409,-13.286636852790167,2.1772940391023887,60,2.178506179757763,2.1711092584355978
24,-4.9763779527559056,-13.012182895413645,2.177269074726657,60,2.1784504827706304,2.1713899417834206
25,-4.850393700787402,-12.737735921696187,2.177244228876737,60,2.1783953108351675,2.1716610281964766
26,-4.724409448818898,-12.463295866732727,2.177219498039967,60,2.178340644352992,2.1719227438052062
27,-4.5984251968503935,-12.188862668036299,2.177194878819423,60,2.1782864645289037,2.1721753035884266
28,-4.47244094488189,-11.914436265439194,2.1771703679291767,60,2.1782327533337407,2.1724189119465596
29,-4.346456692913386,-11.640016600998685,2.1771459621897393,60,2.1781794934692567,2.172653763242545
30,-4.2204724409448815,-11.365603618907159,2.1771216585236943,60,2.1781266683332947,2.1728800423193952
31,-4.094488188976378,-11.091197265406452,2.1770974539514985,60,2.178074261987695,2.1730979249843934
32,-3.968503937007874,-10.816797488706163,2.177073345587453,60,2.1780222591271716,2.1733075784691973
33,-3.8425196850393704,-10.542404238905856,2.1770493306358434,60,2.1779706450490774,2.173509161866882
34,-3.7165354330708666,-10.268017467920895,2.1770254063872345,60,2.1779194056256177,2.173702826540646
35,-3.590551181102362,-9.993637129411777,2.1770015702149155,60,2.177868527276133,2.1738887165147958
36,-3.4645669291338583,-9.719263178716849,2.1769778195714986,60,2.177817996941278,2.1740669688415544
37,-3.3385826771653546,-9.444895572788152,2.1769541519856537,60,2.177767802058821,2.1742377139461038
38,-3.21259842519685,-9.170534270130348,2.17693056505898,60,2.177717930539425,2.1744010759564487
39,-3.0866141732283463,-8.89617923074255,2.1769070564630133,60,2.177668370744435,2.1745571730116966
40,-2.9606299212598426,-8.621830416062874,2.176883623936352,60,2.17761911146463,2.174706117553418
41,-2.834645669291339,-8.347487788915675,2.176860265281911,60,2.1775701418995332,2.174848016602037
42,-2.708661417322835,-8.073151313461256,2.1768369783642876,60,2.1775214516382277,2.174982972015977
43,-2.5826771653543306,-7.79882095514798,2.1768137611072387,60,2.1774730306407375,2.175111080737257
44,-2.456692913385827,-7.5244966806666564,2.176790611491265,60,2.17742486922027,2.175232435023159
45,-2.330708661417323,-7.250178457907094,2.176767527551302,60,2.177376958026761,2.175347122663619
46,-2.2047244094488185,-6.975866255916715,2.1767445073745035,60,2.177329288030643,2.175455227187739
47,-2.078740157480315,-6.701560044861131,2.176721549098117,60,2.177281850507689,2.175556828057747
48,-1.952755905511811,-6.427259795986593,2.1766986509074595,60,2.1772346370246574,2.175652000851829
49,-1.8267716535433074,-6.152965481584211,2.1766758110339683,60,2.177187639425395,2.175740817437032
50,-1.7007874015748037,-5.878677074955871,2.1766530277533396,60,2.177140849817801,2.1758233461318937
51,-1.574803149606299,-5.604394550381772,2.1766302993837465,60,2.1770942605613803,2.175899651859914
52,-1.4488188976377954,-5.3301178830894775,2.1766076242841272,60,2.1770478642552127,2.1759697962945235
