,q,t(q),d(q),n_points,a(q),f(a)
0,-8.0,-19.60413586715948,2.1782373185732755,60,2.18109653318615,2.155363601670281
1,-7.874015748031496,-19.329360216510057,2.178197646403529,60,2.18096763983351,2.1563866745139144
2,-7.748031496062993,-19.054600532660324,2.17815865674875,60,2.1808430602411404,2.1573598139415644
3,-7.622047244094488,-18.7798562782018,2.1781203171978345,60,2.1807226501673656,2.1582852123592033
4,-7.496062992125984,-18.50512694414292,2.178082596761956,60,2.1806061656600257,2.1591657653370575
5,-7.3700787401574805,-18.23041204873905,2.1780454658418242,60,2.1804934012742017,2.160003988954383
6,-7.244094488188976,-17.955711136319238,2.1780088961915407,60,2.180384153044604,2.1608023111142316
7,-7.118110236220472,-17.681023776118135,2.1779728608797315,60,2.180278228332994,2.161563001212416
8,-6.9921259842519685,-17.406349561120447,2.1779373342485684,60,2.180175443044541,2.1622881955806648
9,-6.866141732283465,-17.131688106924184,2.1779022918712427,60,2.1800756221697224,2.162979898010814
10,-6.740157480314961,-16.85703905062762,2.1778677105083495,60,2.1799785993871033,2.163639987042103
11,-6.6141732283464565,-16.58240204974428,2.1778335680636234,60,2.1798842168782926,2.164270221572899
12,-6.488188976377953,-16.30777678114921,2.1777998435393795,60,2.179792325054329,2.1648722469384456
13,-6.362204724409449,-16.033162940059132,2.177766516991989,60,2.1797027822820723,2.1654476008157104
14,-6.2362204724409445,-15.758560239048421,2.1777335694876494,60,2.179615454592473,2.1659977190701643
15,-6.110236220472441,-15.483968407102353,2.177700983058692,60,2.179530215381347,2.1665239414651456
16,-5.984251968503937,-15.209387188708344,2.1776687406606086,60,2.179446945105131,2.1670275172130715
17,-5.858267716535433,-14.934816342985817,2.177636826129964,60,2.1793655309731976,2.167509610355431
18,-5.73228346456693,-14.660255642854683,2.177605224143327,60,2.179285866642374,2.1679713049361915
19,-5.606299212598425,-14.385704874242276,2.177573920177317,60,2.1792078519127815,2.1684136099753424
20,-5.480314960629921,-14.111163835328302,2.1775429004698594,60,2.179131392428488,2.168837464224149
21,-5.354330708661418,-13.836632335827073,2.177512151982699,60,2.1790563993852787,2.1692437406932967
22,-5.228346456692913,-13.562110196306215,2.1774816623652202,60,2.178982789243834,2.169633250968376
23,-5.102362204724409,-13.287597247540958,2.177451419919615,60,2.178910483452515,2.170006749295055
24,-4.9763779527559056,-13.013093329902729,2.177421413567387,60,2.17883940817912,2.1703649364444324
25,-4.850393700787402,-12.73859829278107,2.177391632817222,60,2.178769494050945,2.1707084633686122
26,-4.724409448818898,-12.464111994037559,2.177362067734209,60,2.17870067590643,2.1710379346371003
27,-4.5984251968503935,-12.189634299490473,2.177332708910394,60,2.1786328925555636,2.1713539116759133
28,-4.47244094488189,-11.915165082428961,2.1773035474366593,60,2.1785660865511334,2.171656915806569
29,-4.346456692913386,-11.640704223155312,2.177274574875883,60,2.1785002039709185,2.171947431092738
30,-4.2204724409448815,-11.366251608554165,2.177245783237374,60,2.178435194208717,2.172225907011864
31,-4.094488188976378,-11.091807131687284,2.1772171649525274,60,2.1783710097766757,2.17249276094814
32,-3.968503937007874,-10.817370691412627,2.17718871285167,60,2.1783076061174684,2.1727483805212557
33,-3.8425196850393704,-10.54294219202653,2.1771604201420636,60,2.178244941425228,2.1729931257626625
