,q,t(q),d(q),n_points,a(q),f(a)
0,-8.0,-20.20133725288944,2.244593028098827,60,2.3696090360957465,1.2444649641234697
1,-7.874015748031496,-19.902958286673535,2.2428355833252342,60,2.367139768079634,1.2640624750228717
2,-7.748031496062993,-19.60489694206678,2.241063826860919,60,2.3645667930505208,1.2841589549666814
3,-7.622047244094488,-19.30716647493596,2.239278668782527,60,2.361885576719328,1.3047630240358892
4,-7.496062992125984,-19.00978106140311,2.2374811814626456,60,2.3590878083757056,1.3259102458623886
5,-7.3700787401574805,-18.71275588900921,2.235672622675606,60,2.3561652671586133,1.3476323452260424
6,-7.244094488188976,-18.41610724831586,2.2338544608749897,60,2.353108797130012,1.3699647809173499
7,-7.118110236220472,-18.119852619172296,2.2320284021676833,60,2.349908657312932,1.3929437513700087
8,-6.9921259842519685,-17.824010743654306,2.230196418171524,60,2.34655459087139,1.4166054153567131
9,-6.866141732283465,-17.528601675204033,2.2283607735244364,60,2.3430360824456318,1.440983849278119
10,-6.740157480314961,-17.233646790939773,2.226524051321822,60,2.3393427033610354,1.4661085698606673
11,-6.6141732283464565,-16.93916875175705,2.2246891742224877,60,2.335464593691398,1.4920013604123739
12,-6.488188976377953,-16.645191393130947,2.2228594184307364,60,2.3313930821961506,1.518672497622065
13,-6.362204724409449,-16.351739529013958,2.2210384173099174,60,2.327121444093989,1.5461164831246403
14,-6.2362204724409445,-16.058838652558787,2.219230151115306,60,2.3226457763023123,1.5743075121538173
15,-6.110236220472441,-15.766514521243916,2.217438919377605,60,2.3179659482208126,1.6031950266033608
16,-5.984251968503937,-15.474792620866394,2.215669292953813,60,2.3130865604895074,1.6326998179370573
17,-5.858267716535433,-15.183697512972433,2.213926043797358,60,2.3080178192859586,1.662711233060989
18,-5.73228346456693,-14.893252083238474,2.212214052130159,60,2.3027762146314474,1.6930860655086004
19,-5.606299212598425,-14.603476722963359,2.2105381928681127,60,2.2973848842792544,1.7236496551930518
20,-5.480314960629921,-14.3143884902627,2.2089032056662976,60,2.2918735559872476,1.7541995535136898
21,-5.354330708661418,-14.026000309229032,2.2073135554796615,60,2.2862779938203874,1.7845118383797125
22,-5.228346456692913,-13.73832027151739,2.2057732926456493,60,2.280638927603807,1.8143498153841016
23,-5.102362204724409,-13.451351103294794,2.2042859227334697,60,2.2750005120734995,1.8434744747622922
24,-4.9763779527559056,-13.16508985019905,2.2028542964101177,60,2.269408431745216,1.871655764663803
25,-4.850393700787402,-12.879527814538347,2.201480528191615,60,2.263907824458574,1.8986835636211694
26,-4.724409448818898,-12.594650754880156,2.2001659503023103,60,2.2585412277016284,1.9243772381795488
27,-4.5984251968503935,-12.310439332241817,2.198911104352617,60,2.2533467494210058,1.9485928624633342
28,-4.47244094488189,-12.026869763599883,2.1977157697513454,60,2.248356629475898,1.9712275152352383
29,-4.346456692913386,-11.743914626101082,2.196579024322294,60,2.243596297651589,1.9922204819776397
