,scales,lacunarity
0,1,
1,2,
2,3,
3,4,
4,5,
5,6,
6,7,
7,8,
8,9,
9,10,
10,11,
11,12,
12,13,6204722504.650787
13,14,51169528.440904945
14,15,
15,16,
16,17,
17,18,1561063300.4411204
18,19,4289229.323413303
19,20,1173484.461088795
20,21,982125.0141966285
21,22,2012331.8344278014
22,23,4439894.200447701
23,24,2412923.398220272
24,25,1118862.6704825866
25,26,428500.977818511
26,27,235889.9598377408
27,28,202121.15078000113
28,29,256587.5979609765
29,30,552277.3354412925
30,31,7987740.449937899
31,32,
32,33,
33,34,
34,35,
35,36,
36,37,
37,38,
38,39,
39,40,
40,41,
41,42,
42,43,328407.3223181017
43,44,89664.66644437308
44,45,55971.34893337514
45,46,60024.85648825313
46,47,67756.94218987919
47,48,66498.72448909206
48,49,65954.63090044796
49,50,88332.94672515256
50,51,96504.50494259059
51,52,70210.6149898119
52,53,67039.4972084977
53,54,74627.64942750671
54,55,57071.37780321739
55,56,34274.168257683275
56,58,16512.940333201004
57,59,15392.400292368227
58,60,16280.832160161619
59,61,14932.410278210864
60,62,13658.119355730129
61,63,11808.831162506778
62,65,9340.072155504906
63,66,8666.997029289843
64,67,8511.189986374462
65,68,7948.772417434404
66,70,8537.158470722987
67,71,7736.635201391281
68,72,6635.819964555954
69,74,4521.228306014863
70,75,3565.3206799235586
71,77,2840.993490197562
72,78,3077.86965983478
73,80,3901.329873535367
74,81,4180.806201849897
75,83,4448.811946893192
76,84,4708.6383278262065
77,86,5412.164943789354
78,87,5170.81610918464
79,89,2239.3868960852533
80,91,1050.0020065005995
81,93,824.9986437112269
82,94,735.4069264619521
83,96,567.1399361167414
84,98,401.58956702526626
85,100,413.5921480398438
86,102,517.957999299557
87,104,576.5891733596426
88,106,479.237457583671
89,108,294.8702771291375
90,110,174.69934105132927
91,112,114.15574481032426
92,114,107.42915651723614
93,116,116.14714421327348
94,119,135.42739453856723
95,121,109.75830925301595
96,123,104.67030479270709
97,126,102.09637306622443
98,128,108.01240931137973
