,scales,lacunarity
0,1,
1,2,
2,3,
3,4,
4,5,
5,6,
6,7,112536202.8432331
7,8,1068521288.3483795
8,9,619244848.9421935
9,10,14202905.51654413
10,11,3255351.003563232
11,12,1620830.1879784684
12,13,763290.422677154
13,14,393243.83932185895
14,15,249978.40563152876
15,16,138125.88238601413
16,17,79243.06225869218
17,18,50693.588007233324
18,19,34738.5158784357
19,20,26334.18362646414
20,21,23638.65472645445
21,22,23843.750453565448
22,23,22760.178011040105
23,24,20046.895525412823
24,25,17060.63250496161
25,26,12906.604513308675
26,27,9784.317531325409
27,28,8317.865773097285
28,29,7925.813224445171
29,30,8291.76184729625
30,31,9036.115341327759
31,32,9249.432920008403
32,33,8920.826542677898
33,34,8427.695073151977
34,35,7560.709408679915
35,36,6552.280052967194
36,37,5674.717553367143
37,38,5022.224671693102
38,39,4148.867719804583
39,40,3416.3867789328474
40,41,2937.8542232987525
41,42,2527.2298794379085
42,43,2144.478336633925
43,44,1811.1763771640922
44,45,1598.0354799277907
45,46,1460.488518863665
46,47,1317.7569268796972
47,48,1200.6658503192104
48,49,1103.201057615538
49,50,1055.354494119256
50,51,1024.4804426021278
51,52,966.8028168340035
52,53,913.4081261048347
53,54,860.0138161348378
54,55,813.0520759811304
55,56,785.0750904983048
56,58,767.6001115213044
57,59,776.6175570053804
58,60,799.2287167829375
59,61,821.3037167297997
60,62,855.4563291719094
61,63,886.966216659155
62,65,952.3077034657327
63,66,993.035735646346
64,67,1054.8544209531026
65,68,1127.8592592873442
66,70,1255.1893645883074
67,71,1220.1393889000278
68,72,1168.4744284880735
69,74,1202.315696241313
70,75,1341.5882144391242
71,77,2009.1490046646381
72,78,2791.4546320813934
73,80,7395.585638197705
74,81,13267.685793805904
75,83,50929.1650768858
76,84,423311.6234593319
77,86,
78,87,
79,89,
80,91,
81,93,
82,94,
83,96,
84,98,
85,100,
86,102,
87,104,
88,106,
89,108,
90,110,
91,112,
92,114,
93,116,
94,119,
95,121,
96,123,
97,126,
98,128,
