,scales,lacunarity
0,1,
1,2,
2,3,
3,4,
4,5,
5,6,
6,7,118152205770.19394
7,8,
8,9,
9,10,
10,11,5670596919.185778
11,12,3080631848.2185903
12,13,100143879.89658974
13,14,12991381.874844572
14,15,30149031.191787507
15,16,8352956.3250007825
16,17,1697323.4861444659
17,18,528647.4922276256
18,19,235407.99930189646
19,20,136719.62507230116
20,21,111703.22309365365
21,22,113058.45699957064
22,23,98732.785666944
23,24,70349.70692200045
24,25,51497.55717424661
25,26,34467.57347505389
26,27,24602.42102103031
27,28,20922.55239323315
28,29,21526.267192016858
29,30,27202.92421401115
30,31,40782.54240116415
31,32,61752.850952940586
32,33,86138.79998199217
33,34,119115.8746051299
34,35,139867.77433173434
35,36,141948.95408914366
36,37,136934.9909552865
37,38,136889.18236266772
38,39,94988.63530303436
39,40,59807.711542732504
40,41,38609.37712717541
41,42,22560.58969185432
42,43,13450.044253019176
43,44,8539.19624507195
44,45,6162.471059540706
45,46,5233.044743846707
46,47,4649.587858823687
47,48,4245.297129413354
48,49,4060.0295133267314
49,50,4227.7307406515865
50,51,4287.1548540996855
51,52,4008.1000702130686
52,53,3875.3410905271385
53,54,3768.051522802713
54,55,3362.603517540508
55,56,2856.18784550212
56,58,2262.399978389073
57,59,2187.7110816415575
58,60,2240.879103280208
59,61,2171.2831648653896
60,62,2081.429134512181
61,63,1980.0434617319925
62,65,1697.729974553043
63,66,1538.4109314863335
64,67,1433.0955143094698
65,68,1321.6628035761082
66,70,1284.2261007425882
67,71,1223.8158780876058
68,72,1165.073861284071
69,74,1093.9918349057905
70,75,1030.2132599667152
71,77,989.4381822759539
72,78,1064.7661597815322
73,80,1300.7007557892448
74,81,1438.3599292605397
75,83,1676.3280889875311
76,84,1885.5664499070876
77,86,2720.745631915774
78,87,3080.8220609746286
79,89,2027.0257746172786
80,91,1179.2036587820417
81,93,1013.8144671037978
82,94,916.7540667827384
83,96,688.6266991093522
84,98,487.06813112658966
85,100,544.7334711626191
86,102,755.0563988217729
87,104,901.3892178427038
88,106,735.9734131856491
89,108,361.8127585667874
90,110,188.45929098524087
91,112,131.35333839488183
92,114,128.86049677857852
93,116,143.03699236000244
94,119,187.2350243879013
95,121,149.22970861561038
96,123,139.02211688267695
97,126,141.01663014819525
98,128,128.74611487800234
