,scales,lacunarity
0,1,
1,2,102306880.87644619
2,3,11078415.757658267
3,4,5645660.040073198
4,5,5722759.212054691
5,6,3494050.611166211
6,7,1501990.6673510894
7,8,1134083.773831435
8,9,1001075.5218170129
9,10,786590.9917318075
10,11,597733.696775725
11,12,498261.7272606839
12,13,414531.1916593427
13,14,332325.72316181916
14,15,278161.8092918396
15,16,216778.48519093875
16,17,165385.34836150365
17,18,129057.35704080654
18,19,102039.73829855587
19,20,81275.34842069286
20,21,68010.32767189914
21,22,58815.39372109513
22,23,46617.27737985519
23,24,34041.90475789956
24,25,24820.20200040643
25,26,17833.609976098145
26,27,13304.908592984048
27,28,10746.772941046549
28,29,9349.658843827598
29,30,8549.458723514257
30,31,7972.292137186014
31,32,7228.016962968113
32,33,6326.750799956059
33,34,5455.872584144964
34,35,4585.320802499491
35,36,3788.5140507104193
36,37,3161.412934364065
37,38,2764.34511817834
38,39,2481.61956802468
39,40,2323.112299330111
40,41,2317.1795714554705
41,42,2409.3336877703186
42,43,2545.0411427253707
43,44,2662.628027270954
44,45,2730.562916490226
45,46,2766.862524527653
46,47,2791.8712237852887
47,48,2730.715037462824
48,49,2617.9986171829883
49,50,2519.4154933753
50,51,2336.7497170217907
51,52,2070.7055779514194
52,53,1846.7064724121933
53,54,1682.015868287115
54,55,1553.270879517401
55,56,1441.7474995890125
56,58,1237.1975896287506
57,59,1129.3123075762846
58,60,1028.6514542401972
59,61,932.5752854752147
60,62,848.307826143661
61,63,779.5573395489969
62,65,727.1006585557191
63,66,748.8001109700758
64,67,794.2528442540158
65,68,879.0644072266184
66,70,1214.2781144965993
67,71,1437.0474976507808
68,72,1735.4063484305786
69,74,2902.758740225697
70,75,4285.643403172531
71,77,15784.324960050248
72,78,44045.079894054055
73,80,
74,81,
75,83,
76,84,
77,86,
78,87,
79,89,
80,91,
81,93,
82,94,
83,96,
84,98,
85,100,
86,102,
87,104,
88,106,53491.87313876422
89,108,9204.761923424827
90,110,4808.049081167344
91,112,6825.195553224021
92,114,19004.15441726438
93,116,32869.35132269426
94,119,33010.29261508642
95,121,23578.153960634834
96,123,89641.0282224187
97,126,
98,128,
