,scales,lacunarity
0,1,
1,2,289043409.1036786
2,3,21286316.84013645
3,4,15445732.95863359
4,5,46412529.46245944
5,6,30035647.170063548
6,7,5448519.29891333
7,8,3875858.4628846506
8,9,3676736.1991374213
9,10,2665798.024391273
10,11,1774585.963459699
11,12,1373311.1320268658
12,13,993516.5803035111
13,14,682084.095061869
14,15,527871.1837425535
15,16,371776.8659180194
16,17,258750.83315030197
17,18,191141.93111942205
18,19,139777.01430958122
19,20,99563.9378801599
20,21,75816.59632764042
21,22,60160.738287130254
22,23,42513.8720269109
23,24,27489.06153038999
24,25,18265.788735089354
25,26,12243.888250900713
26,27,8746.827628283583
27,28,6993.241965265178
28,29,6199.523033190329
29,30,5943.45980349111
30,31,5986.959719186487
31,32,6021.583255540779
32,33,5953.304218002987
33,34,5879.3220208798575
34,35,5693.694482074398
35,36,5325.841335077813
36,37,4921.5215445780095
37,38,4735.707455944248
38,39,4573.59017618109
39,40,4512.515348628687
40,41,4689.292482651027
41,42,4994.888920257941
42,43,5335.335618592322
43,44,5582.748005003891
44,45,5801.501551358572
45,46,6049.148994023698
46,47,6218.897539084769
47,48,5974.188310218051
48,49,5398.912235994157
49,50,5012.9927855646265
50,51,4623.534802867615
51,52,4080.5918251226058
52,53,3652.699345942632
53,54,3362.255448524755
54,55,3214.3694388694066
55,56,3215.9621595065764
56,58,3480.49267713829
57,59,3606.554838173776
58,60,3648.2406557568024
59,61,3478.183501320997
60,62,3177.5251121293295
61,63,2832.296227265279
62,65,2353.00595152226
63,66,2289.751843010311
64,67,2303.7492704966667
65,68,2448.6046495237697
66,70,3524.378814180032
67,71,4501.488166305356
68,72,6141.288562777488
69,74,16261.55937068764
70,75,42990.84118474571
71,77,
72,78,
73,80,
74,81,
75,83,
76,84,
77,86,
78,87,
79,89,
80,91,
81,93,
82,94,
83,96,
84,98,
85,100,
86,102,
87,104,
88,106,
89,108,
90,110,
91,112,
92,114,
93,116,
94,119,
95,121,
96,123,
97,126,
98,128,
