,scales,lacunarity
0,1,
1,2,309490180.3788904
2,3,23726529.49055811
3,4,17538082.959511414
4,5,51456653.40464232
5,6,30541652.4040154
6,7,5574062.838533774
7,8,3744688.9846189935
8,9,3381906.520086909
9,10,2407044.127594418
10,11,1526444.5408946357
11,12,1075498.134272755
12,13,743223.3149485015
13,14,522399.13178735494
14,15,414375.5458708781
15,16,307288.1757371389
16,17,228862.7002566717
17,18,179355.4996694798
18,19,139483.65995859323
19,20,106012.59564186957
20,21,85689.76961426713
21,22,72137.10891455149
22,23,54061.67231644761
23,24,36721.3039257108
24,25,25307.79975804583
25,26,17435.26876106301
26,27,12605.837654347833
27,28,10011.528739045303
28,29,8679.813724473526
29,30,8037.649877505357
30,31,7743.337250552072
31,32,7378.448003543951
32,33,6878.284058474054
33,34,6406.471403496453
34,35,5847.556080396085
35,36,5198.047100003609
36,37,4609.489386039074
37,38,4265.682162252054
38,39,3986.2673532594067
39,40,3823.0694789189347
40,41,3850.629358455677
41,42,3950.3359940341493
42,43,4015.9806276497725
43,44,3950.228309653904
44,45,3774.433440594568
45,46,3562.147636220719
46,47,3348.146562411705
47,48,3021.0418327155257
48,49,2638.7298904399117
49,50,2327.1183749575457
50,51,2021.4307960796534
51,52,1710.3322296049798
52,53,1477.542861181891
53,54,1309.3733585966072
54,55,1189.3100673550348
55,56,1103.0269778041775
56,58,969.9248231340191
57,59,899.6183450085855
58,60,834.0438039339342
59,61,769.440183827555
60,62,712.8970841063217
61,63,670.2668934447856
62,65,654.7562733096183
63,66,687.7978439491914
64,67,741.9190167993952
65,68,832.3511683775491
66,70,1183.3379140400664
67,71,1433.757928679476
68,72,1780.1149746807853
69,74,3071.9266427273205
70,75,4543.868355398408
71,77,15332.915665306404
72,78,40682.80819721928
73,80,
74,81,
75,83,
76,84,
77,86,
78,87,
79,89,
80,91,
81,93,
82,94,
83,96,
84,98,
85,100,
86,102,
87,104,
88,106,
89,108,
90,110,
91,112,
92,114,
93,116,
94,119,
95,121,
96,123,
97,126,
98,128,
