,scales,lacunarity
0,1,
1,2,75278477.9194457
2,3,7679112.604629755
3,4,3520812.232460807
4,5,3225886.579867376
5,6,2513202.9358914006
6,7,1452368.9216283867
7,8,1246024.0424327757
8,9,1184315.368630503
9,10,986273.7864385156
10,11,787472.307080842
11,12,684714.899896215
12,13,593472.6588164304
13,14,492107.14865751204
14,15,436602.1515575835
15,16,356792.4776320166
16,17,277360.21137753926
17,18,216617.28006609043
18,19,167469.29095758664
19,20,128141.80319901303
20,21,103702.11352393223
21,22,88275.18529960244
22,23,69810.16131262474
23,24,50834.70638323131
24,25,36254.45304995587
25,26,25137.55930988532
26,27,18049.613408901623
27,28,13986.8216103024
28,29,11697.129010669041
29,30,10224.841075605214
30,31,9116.081114153048
31,32,8075.697034045602
32,33,7143.041037382859
33,34,6544.357039420264
34,35,6187.550819519213
35,36,5894.5975424409735
36,37,5582.73217433908
37,38,5406.2724713313
38,39,5177.257348742006
39,40,5033.323217239883
40,41,5199.5512940819635
41,42,5551.814174469025
42,43,5901.577673686484
43,44,6080.155171305268
44,45,5903.901070848467
45,46,5461.8595002068705
46,47,4986.362529352885
47,48,4389.349489058471
48,49,3791.4039487606015
49,50,3325.4262763023235
50,51,2894.6258501046
51,52,2468.0007649260633
52,53,2155.5056334425494
53,54,1974.788529654509
54,55,1874.6099970683003
55,56,1808.6118808587084
56,58,1692.246358442001
57,59,1610.0495115140548
58,60,1514.037713150601
59,61,1402.092452505162
60,62,1292.5986148243924
61,63,1192.3420575218129
62,65,1071.7385111273422
63,66,1056.5008355771083
64,67,1056.5197443544926
65,68,1096.3636811885644
66,70,1366.5311248881849
67,71,1570.0199531616183
68,72,1851.308263561949
69,74,2929.3112147935403
70,75,4137.259666899823
71,77,12747.63904773586
72,78,28965.481840589615
73,80,908202.6143835072
74,81,
75,83,
76,84,
77,86,
78,87,
79,89,
80,91,
81,93,
82,94,
83,96,
84,98,
85,100,
86,102,
87,104,
88,106,
89,108,
90,110,156966.43296947368
91,112,200759.24103432312
92,114,2080912.0581433668
93,116,729786.3307790376
94,119,159155.9862472096
95,121,41986.53660656324
96,123,110036.06809190751
97,126,
98,128,
