,scales,lacunarity
0,1,
1,2,
2,3,
3,4,
4,5,
5,6,
6,7,33111421.476228774
7,8,32022639.177047297
8,9,22900569.01377149
9,10,5750775.712173166
10,11,2013595.105330066
11,12,1063048.773957077
12,13,560909.647162947
13,14,317205.9673470136
14,15,210702.13167859876
15,16,132899.41379190682
16,17,85730.84592841334
17,18,60514.44828616303
18,19,44466.424553813136
19,20,34066.91754521664
20,21,29251.67377718511
21,22,27390.51161127307
22,23,24054.223459142646
23,24,19552.207547106573
24,25,15567.761059908142
25,26,11452.576076907604
26,27,8461.915359512184
27,28,6908.1629856857535
28,29,6279.443371014148
29,30,6212.159810566735
30,31,6522.776205495728
31,32,6911.46366942372
32,33,7270.703396302484
33,34,7654.066985508139
34,35,7721.506848725885
35,36,7187.9984703998325
36,37,6388.31526358654
37,38,5753.07763329977
38,39,4988.288311323721
39,40,4327.497718745267
40,41,3949.7612299495954
41,42,3648.4532118146326
42,43,3317.3484034404783
43,44,2975.9762011996613
44,45,2725.6691325960146
45,46,2614.6474677262763
46,47,2601.0529048044687
47,48,2524.0296368604777
48,49,2397.4993015976097
49,50,2364.220388515566
50,51,2338.1565110946785
51,52,2220.3224655154368
52,53,2109.580287209974
53,54,2030.6048994417802
54,55,1998.496982615433
55,56,2040.959061672612
56,58,2172.3884172533035
57,59,2219.7041905529363
58,60,2261.811352515666
59,61,2245.358160402169
60,62,2235.4715175763154
61,63,2196.1114876581137
62,65,2050.7095459990305
63,66,1982.8900666417926
64,67,1939.816527778612
65,68,1922.768943772593
66,70,2043.4677401192714
67,71,2006.6020797584258
68,72,1934.3083316850552
69,74,1924.9504968695728
70,75,2109.7261308476545
71,77,3233.7634840928627
72,78,4567.965636396599
73,80,14172.754786940191
74,81,32606.029897246524
75,83,1471335.558363622
76,84,
77,86,
78,87,
79,89,
80,91,
81,93,
82,94,
83,96,
84,98,
85,100,
86,102,
87,104,
88,106,13758.991582715946
89,108,2421.565364021754
90,110,1282.3811921763333
91,112,1135.4845027966483
92,114,1303.2666771082854
93,116,1543.5606034426207
94,119,7573.68818547566
95,121,24064.302018218143
96,123,1137676.1996635355
97,126,
98,128,
