,scales,lacunarity
0,1,
1,2,
2,3,
3,4,
4,5,
5,6,77373761.01030207
6,7,11099124.923711363
7,8,13301122.415156443
8,9,15120118.19570164
9,10,4569934.987131821
10,11,1868918.0119434246
11,12,1491758.018937218
12,13,1170203.2231318709
13,14,747526.4846616967
14,15,633316.1823766964
15,16,331526.6337711319
16,17,160316.9755556528
17,18,86360.77130334495
18,19,51032.99234832781
19,20,34275.04707076429
20,21,28979.388784900715
21,22,28598.42076132818
22,23,26387.59752576424
23,24,21941.48741791501
24,25,18186.979232712343
25,26,13570.026318981068
26,27,10141.009613770475
27,28,8480.23872147286
28,29,8201.56702353127
29,30,9108.436503517098
30,31,10947.034543398097
31,32,12714.013246207176
32,33,13304.339700144788
33,34,12913.60584720451
34,35,11096.394851338802
35,36,8823.491325839328
36,37,7088.983323401798
37,38,5906.4598986088495
38,39,4622.748185919797
39,40,3632.318847439681
40,41,2964.237693482752
41,42,2363.9808117368343
42,43,1838.1809295339874
43,44,1456.4201064647261
44,45,1253.5618357594324
45,46,1167.1026071120684
46,47,1092.5860523668568
47,48,1026.3195731944877
48,49,953.8408766964309
49,50,889.551562198682
50,51,807.0973416870168
51,52,713.9836201254997
52,53,649.4054415712242
53,54,594.4410537623705
54,55,544.9258657771886
55,56,511.8605617765106
56,58,482.9841408943094
57,59,481.24382694843496
58,60,490.6877373549836
59,61,494.28914708703223
60,62,492.2683125661839
61,63,493.04955682047745
62,65,501.92732655832555
63,66,504.0073229483514
64,67,511.11813994655466
65,68,510.3059996012169
66,70,517.2804758921473
67,71,499.1500253165145
68,72,480.91368855411804
69,74,477.5129329406108
70,75,493.68686749397364
71,77,581.8156436980257
72,78,695.286835498292
73,80,1164.5858691114672
74,81,1619.7826510661184
75,83,3474.1319804142636
76,84,6329.890478700478
77,86,91360.30786516689
78,87,
79,89,
80,91,
81,93,
82,94,
83,96,
84,98,
85,100,
86,102,
87,104,
88,106,
89,108,
90,110,
91,112,
92,114,
93,116,
94,119,
95,121,482214.2091285156
96,123,7306.4360750555
97,126,3155.9258908438355
98,128,1709.5671389120564
