,q,t(q),d(q),n_points,a(q),f(a)
0,-8.0,-19.60724060756494,2.178582289729438,60,2.1819336122393453,2.151771709650177
1,-7.874015748031496,-19.332360657471103,2.1785357617558385,60,2.1817863549452494,2.152940539791974
2,-7.748031496062993,-19.05749897244303,2.178489981548393,60,2.181643654320218,2.1540552255840204
3,-7.622047244094488,-18.782654984439937,2.178444916003536,60,2.18150536682848,2.155118015227586
4,-7.496062992125984,-18.507828153715238,2.1784005333844623,60,2.181371249321342,2.1561318595899017
5,-7.3700787401574805,-18.233017967728482,2.1783568032939953,60,2.1812410963275863,2.157099336526745
6,-7.244094488188976,-17.95822394004697,2.178313696643711,60,2.1811147033440648,2.1580229394442974
7,-7.118110236220472,-17.683445609245858,2.178271185620004,60,2.1809918766637706,2.158905006851775
8,-6.9921259842519685,-17.40868253781454,2.1782292436477304,60,2.1808724306605183,2.1597477470543787
9,-6.866141732283465,-17.133934311075684,2.178187845351964,60,2.180756188371367,2.1605532381636205
10,-6.740157480314961,-16.85920053612258,2.17814696651838,60,2.1806429811438126,2.161323434869793
11,-6.6141732283464565,-16.584480840779083,2.1781065840526823,60,2.1805326484911554,2.1620601735934883
12,-6.488188976377953,-16.309774872586043,2.178066675939461,60,2.180425037855475,2.1627651781536716
13,-6.362204724409449,-16.03508229781709,2.178027221200824,60,2.180320004369446,2.1634400652933703
14,-6.2362204724409445,-15.760402800526007,2.177988199855063,60,2.180217410596279,2.1640863501933065
15,-6.110236220472441,-15.485736081627497,2.177949592875628,60,2.18011712626008,2.1647054518808684
16,-5.984251968503937,-15.211081858012399,2.1779113821505915,60,2.180019027968574,2.1652986985154214
17,-5.858267716535433,-14.93643986169827,2.1778735504428015,60,2.179922998930441,2.1658673325309614
18,-5.73228346456693,-14.661809839015529,2.1778360813508444,60,2.1798289286725963,2.1664125156009604
19,-5.606299212598425,-14.387191549829398,2.177798959270958,60,2.179736712756632,2.166935333430011
20,-5.480314960629921,-14.11258476679726,2.177762169359966,60,2.1796462524985376,2.1674368003485824
21,-5.354330708661418,-13.837989274661133,2.1777256974993358,60,2.179557454693429,2.16791786370419
22,-5.228346456692913,-13.5634048695745,2.1776895302603814,60,2.1794702313446552,2.168379408055989
23,-5.102362204724409,-13.288831358462817,2.177653654870681,60,2.179384499400447,2.1688222591597484
24,-4.9763779527559056,-13.014268558416713,2.1776180591817162,60,2.179300180498376,2.169247187747631
25,-4.850393700787402,-12.739716296116942,2.1775827316377545,60,2.179217200717216,2.1696549131106018
26,-4.724409448818898,-12.465174407289961,2.1775476612459763,60,2.1791354903385045,2.170046106478127
27,-4.5984251968503935,-12.190642736193034,2.1775128375478414,60,2.1790549836167212,2.170421394207482
28,-4.47244094488189,-11.916121135127703,2.177478250591681,60,2.1789756185584666,2.1707813607874744
29,-4.346456692913386,-11.641609463980434,2.177443890906502,60,2.1788973367119904,2.1711265516574514
30,-4.2204724409448815,-11.36710758978925,2.1774097494769755,60,2.178820082965398,2.1714574758565472
31,-4.094488188976378,-11.09261538633517,2.1773758177195774,60,2.1787438053542667,2.171774608506677
32,-3.968503937007874,-10.81813273375728,2.1773420874598646,60,2.1786684548789275,2.1720783931353935
33,-3.8425196850393704,-10.543659518190267,2.1773085509108356,60,2.1785939853305782,2.172369243849147
34,-3.7165354330708666,-10.269195631423313,2.177275200652355,60,2.1785203531262347,2.1726475473636047
35,-3.590551181102362,-9.994740970579228,2.1772420296115986,60,2.178447517152289,2.1729136648985694
36,-3.4645669291338583,-9.720295437812736,2.177209031044475,60,2.1783754386165466,2.1731679339443852
37,-3.3385826771653546,-9.445858940026923,2.1771761985180023,60,2.1783040809082914,2.173410669907902
38,-3.21259842519685,-9.171431388606829,2.177143525893584,60,2.178233409465903,2.173642167645503
39,-3.0866141732283463,-8.897012699169226,2.1771110073111593,60,2.178163391652042,2.1738627028889077
40,-2.9606299212598426,-8.622602791327662,2.177078637174181,60,2.1780939966361688,2.174072533570185
41,-2.834645669291339,-8.348201588471907,2.177046410135384,60,2.178025195283236,2.1742719010548592
42,-2.708661417322835,-8.073809017560993,2.177014321083325,60,2.177956960049622,2.1744610312848502
43,-2.5826771653543306,-7.799425008928955,2.1769823651296205,60,2.1778892648847368,2.174640135840816
44,-2.456692913385827,-7.525049496102653,2.176950537596895,60,2.177822085138213,2.174809412928461
45,-2.330708661417323,-7.250682415630844,2.176918834007369,60,2.1777553974736907,2.1749690482905875
46,-2.2047244094488185,-6.97632370692387,2.1768872500720677,60,2.177689179786714,2.175119216055525
47,-2.078740157480315,-6.701973312103346,2.176855781680626,60,2.177623411128022,2.1752600795222605
48,-1.952755905511811,-6.427631175861162,2.1768244248916466,60,2.177558071631975,2.175391791886912
49,-1.8267716535433074,-6.153297245327305,2.176793175923587,60,2.177493142448596,2.1755144969172706
50,-1.7007874015748037,-5.878971469945914,2.176762031146154,60,2.1774286056804906,2.175628329575945
51,-1.574803149606299,-5.604653801359054,2.1767309870721707,60,2.17736444432338,2.1757334165978253
52,-1.4488188976377954,-5.330344193297758,2.1767000403498886,60,2.177300642210203,2.175829877024708
53,-1.3228346456692917,-5.056042601479854,2.1766691877557336,60,2.177237183959241,2.175917822699125
54,-1.196850393700787,-4.781748983514156,2.1766384261874476,60,2.177174054924843,2.1759973587222188
55,-1.0708661417322833,-4.507463298810654,2.1766077526576164,60,2.1771112411517377,2.17606858387651
56,-0.9448818897637796,-4.233185508496249,2.176577164287545,60,2.17704872933212,2.1761315910170804
57,-0.8188976377952759,-3.958915575335782,2.1765466583014903,60,2.1769865067651955,2.176186467433574
58,-0.6929133858267722,-3.6846534636579267,2.1765162320211933,60,2.1769245613196664,2.176233295184456
59,-0.5669291338582676,-3.4103991392857154,2.176485882860733,60,2.176862881398312,2.1762721514063577
60,-0.4409448818897639,-3.1361525694713537,2.1764556083216497,60,2.176801455904869,2.176303108599915
61,-0.31496062992126017,-2.8619137228350726,2.176425405988348,60,2.176740274213162,2.1763262348939185
62,-0.18897637795275557,-2.5876825693077614,2.176395273523747,60,2.176679326137987,2.17634159428956
63,-0.06299212598425186,-2.3134590800771515,2.1763652086651724,60,2.1766186019078755,2.1763492468861045
