,pca,entropy,mean,std,skew,kurt,fd,common,mfs,lac
0,60,15.215987941161384,-8.03141053399882e-16,2.093903075903304,-0.054354054783816455,0.7681986774340084,"[{'bin': 'no', 'fd': 2.837942824767346}]",./data/face/feature/train/real//60-0-common.csv,./data/face/feature/train/real//60-0-mfs.csv,./data/face/feature/train/real//60-0-lac.csv
