,scales,lacunarity
0,1,
1,2,271454354.5679638
2,3,19722289.888982434
3,4,14268277.7334017
4,5,40694150.60016471
5,6,22974732.02058956
6,7,4179716.8311386043
7,8,3069003.7562624877
8,9,3038992.7906203493
9,10,2261658.179876709
10,11,1486778.2708841213
11,12,1133115.609612998
12,13,793419.1960967205
13,14,524392.1078687933
14,15,392158.26817591285
15,16,264733.1491057086
16,17,178387.77537911144
17,18,129326.19120817528
18,19,94640.2297555735
19,20,68833.32062663439
20,21,54380.65281884433
21,22,45484.71236659889
22,23,34279.65309125835
23,24,23438.665288542157
24,25,16193.932839761123
25,26,11128.660055600349
26,27,8120.6095721331585
27,28,6641.022242693159
28,29,6018.480697129904
29,30,5898.00370779011
30,31,6058.083535679178
31,32,6194.653862788414
32,33,6197.446573852639
33,34,6163.506364196863
34,35,5937.445974339464
35,36,5458.555459606708
36,37,4931.57395907752
37,38,4638.772319889104
38,39,4379.900972513008
39,40,4224.957566048659
40,41,4291.46408125486
41,42,4443.520155209062
42,43,4568.384398119195
43,44,4586.506853377892
44,45,4586.586949208515
45,46,4601.3155143934555
46,47,4560.559560219763
47,48,4279.701437820192
48,49,3834.208685883676
49,50,3548.9305389625756
50,51,3280.3270523099795
51,52,2920.9939001393286
52,53,2624.7829570232707
53,54,2395.777654581499
54,55,2246.811327811199
55,56,2186.6826092959473
56,58,2166.9638510142645
57,59,2120.263652761211
58,60,2041.5786700322817
59,61,1896.086465629077
60,62,1723.3869606140674
61,63,1547.6180231421877
62,65,1297.8765870788848
63,66,1252.6669054750357
64,67,1252.6438831467824
65,68,1302.4173126824667
66,70,1589.0000846507862
67,71,1748.1910330665685
68,72,1943.5497015538267
69,74,2713.7508636919993
70,75,3708.1840937648344
71,77,12100.7114287649
72,78,40603.475103614415
73,80,
74,81,
75,83,
76,84,
77,86,
78,87,
79,89,
80,91,
81,93,
82,94,
83,96,
84,98,
85,100,
86,102,
87,104,
88,106,
89,108,79714.20610991001
90,110,17184.29315549924
91,112,30847.606755054912
92,114,101269.22009175376
93,116,30842.241418265898
94,119,16154.28154079495
95,121,22235.226510853197
96,123,306575.0080569398
97,126,
98,128,
