,pca,entropy,mean,std,skew,kurt,fd,common,mfs,lac
0,83,14.643687114042645,-1.4445694405186394e-15,1.0916375000696867,0.01152498262873526,0.42769046912075614,"[{'bin': 'no', 'fd': 2.884628516886023}]",./data/face/feature/train/fake//83-0-common.csv,./data/face/feature/train/fake//83-0-mfs.csv,./data/face/feature/train/fake//83-0-lac.csv
