,scales,lacunarity
0,1,
1,2,
2,3,
3,4,
4,5,
5,6,8262625560.574093
6,7,7345413.398430927
7,8,27081947.5250767
8,9,7880232.600029074
9,10,3201406.170757901
10,11,1586228.2934002029
11,12,1302066.0274735463
12,13,401327.030657648
13,14,254597.36620747254
14,15,176036.56010350955
15,16,134749.9197170313
16,17,101156.98681671469
17,18,87747.31484345041
18,19,73846.77848521454
19,20,53509.3393744845
20,21,46991.69251358403
21,22,43550.08082678648
22,23,30004.208361619625
23,24,27336.192264538695
24,25,19838.520305680333
25,26,15832.824613879768
26,27,12431.001051261628
27,28,11040.443695028998
28,29,9004.057883608213
29,30,8831.788227354105
30,31,7325.329947005968
31,32,5456.828647221199
32,33,4338.478117276099
33,34,3445.5838385774996
34,35,3244.2455784192325
35,36,2700.6038844066848
36,37,2114.5394679446385
37,38,2381.0757705012475
38,39,2217.0128122880333
39,40,2716.642832104767
40,41,2821.432470422823
41,42,2940.0051510857065
42,43,2642.1448073696206
43,44,2693.2132725710276
44,45,3283.041479077641
45,46,3375.957583710258
46,47,4853.157164353578
47,48,4254.602970208481
48,49,5084.534460824724
49,50,4028.562770770085
50,51,4064.56712236378
51,52,3726.8852052425123
52,53,3627.3649872475557
53,54,3425.1614046196373
54,55,3312.6769330242755
55,56,3957.2731223362844
56,58,4645.992101450088
57,59,6506.169257006166
58,60,6594.423818391564
59,61,6016.288906511058
60,62,7679.351604325999
61,63,6422.842070963155
62,65,3664.0215880600717
63,66,3768.1608067025186
64,67,3048.327775232565
65,68,2244.7722386169753
66,70,1671.1626418432838
67,71,1638.9593316361863
68,72,1593.3881865793876
69,74,1433.667510314138
70,75,1760.761431637306
71,77,2353.837690104606
72,78,2390.4936399594785
73,80,1709.2845786090627
74,81,1726.209119882989
75,83,1595.1996342317807
76,84,1573.1528395742503
77,86,2012.1059792077965
78,87,2019.614805506228
79,89,5210.55244558391
80,91,5433.883662117828
81,93,8533.896944218252
82,94,18398.65463276997
83,96,6717.264761743688
84,98,3189.6623512842543
85,100,2630.4320816601166
86,102,64733.46399474983
87,104,
88,106,4500.657036227745
89,108,16324.080313950626
90,110,683.963383718083
91,112,507.81774753314573
92,114,858.0417620248219
93,116,543.8504485087967
94,119,3706.380519612475
95,121,
96,123,965.3277225621637
97,126,278.93962610610157
98,128,140.86602163570183
