,scales,lacunarity
0,1,
1,2,
2,3,
3,4,
4,5,662885095.1992283
5,6,154612292.8782869
6,7,5442624.050587733
7,8,9311298.281034518
8,9,2630112.246985382
9,10,3104777.0526708593
10,11,2720209.8551191525
11,12,1570511.5135318448
12,13,567338.0674419064
13,14,232305.51415605727
14,15,160795.00243428536
15,16,131069.6466958952
16,17,98271.7973082003
17,18,61151.36442461325
18,19,54899.92770701295
19,20,41643.31405463353
20,21,38449.01201122195
21,22,38314.36703462816
22,23,29458.93198533749
23,24,27796.92351325392
24,25,15643.789377621908
25,26,13379.231407226016
26,27,9168.050857440541
27,28,6816.200186717362
28,29,5227.548729237177
29,30,5427.561504685901
30,31,4398.204669057316
31,32,3411.9700033102695
32,33,2441.9118577855324
33,34,2095.60857727482
34,35,1964.6958564197616
35,36,1633.3148961678432
36,37,1284.5460032381063
37,38,1249.9201356643687
38,39,1160.2218186178882
39,40,1240.1308732612886
40,41,1366.482528502239
41,42,1257.1597476741244
42,43,1295.5200818712776
43,44,1171.089677298202
44,45,1246.3897398773925
45,46,1213.1550501447662
46,47,1438.3271622116256
47,48,1379.2152218373942
48,49,1410.338379829838
49,50,1364.8096176436707
50,51,1437.2025008437863
51,52,1524.6722612842661
52,53,1517.2443796724826
53,54,1300.1427072768258
54,55,1483.0090654791409
55,56,1449.1027166705837
56,58,1825.8706054155837
57,59,1873.1021005124655
58,60,1935.6067448069696
59,61,1912.5112035167606
60,62,2322.3103493252056
61,63,2509.7434919694238
62,65,2049.750689877382
63,66,1879.4302742288432
64,67,1915.650335225906
65,68,1464.0793437033929
66,70,1095.7919104056095
67,71,1177.767110549068
68,72,1226.8480206211148
69,74,895.9273269725317
70,75,1020.5597315421909
71,77,1006.2960476482094
72,78,839.3856986302535
73,80,707.6228452620454
74,81,628.3049986550939
75,83,483.1580986250395
76,84,438.1654460084355
77,86,543.12393230817
78,87,631.8692400724917
79,89,1030.9328999132506
80,91,1060.9821689877215
81,93,1210.0060190069003
82,94,1178.2320791545587
83,96,1020.6969603354338
84,98,727.9888813099377
85,100,832.8707300232032
86,102,2101.308981467107
87,104,2753.693473135653
88,106,1903.2970978906276
89,108,4523.157209858048
90,110,579.7945730680324
91,112,401.476446580116
92,114,284.52889395411165
93,116,139.18079965430618
94,119,236.7953473683006
95,121,741.282139711381
96,123,225.677568877773
97,126,38.21560690264583
98,128,32.00550107324552
