,pca,entropy,mean,std,skew,kurt,fd,common,mfs,lac
0,95,14.643687114042645,-1.395158725604666e-15,0.7981629343121965,-0.001846047856986608,0.4242416911786968,"[{'bin': 'no', 'fd': 2.9076933280523916}]",./data/face/feature/train/fake//95-0-common.csv,./data/face/feature/train/fake//95-0-mfs.csv,./data/face/feature/train/fake//95-0-lac.csv
