,pca,entropy,mean,std,skew,kurt,fd,common,mfs,lac
0,73,14.643687114042645,-1.3990449616091359e-15,1.3843294013078298,-0.018810545414167615,0.34111754236045,"[{'bin': 'no', 'fd': 2.881754259756355}]",./data/face/feature/train/fake//73-0-common.csv,./data/face/feature/train/fake//73-0-mfs.csv,./data/face/feature/train/fake//73-0-lac.csv
