,pca,entropy,mean,std,skew,kurt,fd,common,mfs,lac
0,125,14.643687114042645,-1.3649016024270081e-15,0.2618663865204724,0.026961444269696763,0.8837871151247834,"[{'bin': 'no', 'fd': 2.821736698080008}]",./data/face/feature/train/fake//125-0-common.csv,./data/face/feature/train/fake//125-0-mfs.csv,./data/face/feature/train/fake//125-0-lac.csv
