,scales,lacunarity
0,1,
1,2,
2,3,860236283687.7802
3,4,185126269.13345775
4,5,45640597.91258539
5,6,62305555.14082283
6,7,7641394.199277008
7,8,10885517.938525585
8,9,4069557.9336934057
9,10,4668574.335505551
10,11,3584062.9318168038
11,12,1827963.6448339762
12,13,763543.8474710875
13,14,339659.0868241372
14,15,233107.52649221141
15,16,198745.33513116738
16,17,164874.78140540072
17,18,107510.66892390639
18,19,95064.06460227117
19,20,128324.65145545351
20,21,138850.75813682406
21,22,120249.35218597998
22,23,69532.30342798162
23,24,60849.71597510692
24,25,31749.012781337296
25,26,23101.57151221328
26,27,15116.378108316825
27,28,9780.19434411074
28,29,7647.821273172784
29,30,7479.5922168555135
30,31,6377.341005525144
31,32,5611.615157503431
32,33,4089.7910563884084
33,34,3170.4299578058904
34,35,2736.726811311224
35,36,2279.420708319368
36,37,1906.371215272367
37,38,1954.8167879982143
38,39,2056.5603573433577
39,40,2545.0153156585293
40,41,3337.9632087628506
41,42,3471.274124838865
42,43,3677.4158722068546
43,44,3157.638171355785
44,45,3219.632226609796
45,46,3462.216771239247
46,47,5214.445910033338
47,48,6081.266926087691
48,49,7115.639806750707
49,50,5900.445642593872
50,51,7100.062278081614
51,52,10867.734159380714
52,53,11955.579894195034
53,54,8964.798666568393
54,55,13317.211726210136
55,56,22258.147181598037
56,58,46160.0969346621
57,59,106092.9911736102
58,60,740849.8192739078
59,61,1144529.0182677305
60,62,
61,63,
62,65,
63,66,
64,67,
65,68,
66,70,
67,71,
68,72,
69,74,
70,75,
71,77,
72,78,
73,80,
74,81,
75,83,
76,84,
77,86,
78,87,
79,89,
80,91,
81,93,
82,94,
83,96,
84,98,
85,100,
86,102,
87,104,
88,106,
89,108,
90,110,
91,112,96239.67896344894
92,114,220601.20193318126
93,116,2924.8960716206584
94,119,
95,121,
96,123,
97,126,144.7677866486699
98,128,129.28081815141988
