,pca,entropy,mean,std,skew,kurt,fd,common,mfs,lac
0,127,14.643687114042645,-1.3288151252426454e-15,0.2345703423534513,-0.0009578300492110841,0.8820718149777673,"[{'bin': 'no', 'fd': 2.84277726990115}]",./data/face/feature/train/fake//127-0-common.csv,./data/face/feature/train/fake//127-0-mfs.csv,./data/face/feature/train/fake//127-0-lac.csv
