,scales,lacunarity
0,1,
1,2,26668393579.690674
2,3,182042343.1132591
3,4,36209726.10955657
4,5,26177898.292288758
5,6,126535363.57372287
6,7,81015482.35328093
7,8,16341831.934864726
8,9,7035538.237556241
9,10,3949584.2209246927
10,11,4261647.397172427
11,12,2286082.4465525877
12,13,3268394.152429131
13,14,7334854.915179518
14,15,8572696744.784025
15,16,
16,17,
17,18,
18,19,1313729.9841164195
19,20,281610.9999688437
20,21,208231.97012330373
21,22,158285.14724444316
22,23,117484.79694589047
23,24,83703.7528022383
24,25,53195.32723794564
25,26,41912.49675570006
26,27,47220.066807537965
27,28,47675.113115584005
28,29,63469.99793322593
29,30,192961.40327017146
30,31,640343.784720735
31,32,24761834.884229835
32,33,
33,34,
34,35,
35,36,
36,37,
37,38,
38,39,
39,40,
40,41,
41,42,7961052.028130747
42,43,478723.6936127413
43,44,32888538.84135028
44,45,
45,46,
46,47,12259759.771167878
47,48,267215.27268148435
48,49,57423.491078926985
49,50,27326.890831026638
50,51,19164.56982650816
51,52,19744.836031976676
52,53,23375.157735320103
53,54,11765.107565390359
54,55,10790.445767458219
55,56,10462.571643471247
56,58,19859.087622891257
57,59,54413.62577329693
58,60,1334268.5845315554
59,61,
60,62,744651660.130695
61,63,167504.34763466075
62,65,
63,66,
64,67,
65,68,
66,70,
67,71,
68,72,
69,74,
70,75,
71,77,
72,78,
73,80,
74,81,
75,83,
76,84,
77,86,
78,87,
79,89,
80,91,
81,93,
82,94,
83,96,
84,98,
85,100,
86,102,
87,104,
88,106,
89,108,
90,110,
91,112,
92,114,
93,116,
94,119,446068.2320070918
95,121,1767.319323027624
96,123,1199.706679409018
97,126,1773.8253325750547
98,128,322.69055389114993
