,scales,lacunarity
0,1,
1,2,
2,3,
3,4,
4,5,
5,6,
6,7,22045053.253994904
7,8,
8,9,32842862.3997311
9,10,264778750.15781265
10,11,50245382.01211553
11,12,30826662.984030485
12,13,1738404.2740364836
13,14,697701.5208753811
14,15,448227.5643857544
15,16,343241.7424368828
16,17,247057.7649325761
17,18,140635.84779656667
18,19,136967.46499375708
19,20,112168.0473048899
20,21,95094.92743646028
21,22,92338.35691942117
22,23,54813.98568666951
23,24,52378.462911629365
24,25,25007.897615245445
25,26,21151.324412968024
26,27,13900.837626339744
27,28,10312.572883465775
28,29,8163.619916503727
29,30,8435.78924042224
30,31,6727.002221600878
31,32,5219.042833670227
32,33,3749.1422590569664
33,34,3007.7101050035485
34,35,2869.566348430669
35,36,2249.1953857872495
36,37,1678.7716374035322
37,38,1716.244038303772
38,39,1598.5645056455214
39,40,1834.22933735998
40,41,2213.63877858719
41,42,1992.98597107946
42,43,1909.9721161753966
43,44,1730.8857566624404
44,45,1919.0323583712584
45,46,1860.611030695602
46,47,2253.9336530638384
47,48,2218.422410892564
48,49,2383.2698785739344
49,50,2032.6586456254834
50,51,2006.150109535702
51,52,1925.1356528093008
52,53,1725.3927179769214
53,54,1385.4431052934397
54,55,1425.5357184508327
55,56,1386.3889611547177
56,58,1651.3373172192548
57,59,1662.8230679906712
58,60,1604.5985629046431
59,61,1518.0864226686774
60,62,1790.4502516812267
61,63,2027.7102370432424
62,65,1710.301734757054
63,66,1607.4118207411348
64,67,1457.9469568394802
65,68,1146.5044054342109
66,70,839.1280169516415
67,71,882.8580074606638
68,72,888.1108745962254
69,74,669.9633984585274
70,75,796.8239781709649
71,77,897.0335876744754
72,78,779.3092680503121
73,80,596.2280078766844
74,81,491.11134411598005
75,83,353.7569471962878
76,84,323.9508602590467
77,86,380.7754840835126
78,87,393.42003418466606
79,89,572.8928895240506
80,91,611.4071277190466
81,93,782.5897178275283
82,94,840.2869800831738
83,96,796.301576372232
84,98,633.7259435148109
85,100,651.0532939277366
86,102,1749.9895294347637
87,104,1762.2339018294203
88,106,1008.2782751451966
89,108,1904.7145481009948
90,110,421.99437671432935
91,112,284.63111542291927
92,114,196.32074159239656
93,116,100.80074347337248
94,119,161.84536019032976
95,121,523.8040916021421
96,123,162.6072128921852
97,126,40.79710357177984
98,128,38.75617574661061
