,scales,lacunarity
0,1,
1,2,804817566.33605
2,3,39982436.07698721
3,4,14363427.961297365
4,5,13164847.795467483
5,6,10246112.063922176
6,7,5059673.37428226
7,8,2224278.0261859973
8,9,1136047.13906443
9,10,696428.1300478163
10,11,444098.697239694
11,12,214641.8487774417
12,13,175167.64863616394
13,14,168474.5319915116
14,15,209262.8958086954
15,16,342650.81998180045
16,17,497292.12356131326
17,18,190871.11126949653
18,19,81677.29585705457
19,20,63882.411029280076
20,21,76493.0037957423
21,22,99836.805823107
22,23,117812.28228510862
23,24,138366.33462109067
24,25,139614.64366547635
25,26,151046.15376199715
26,27,219565.42617139826
27,28,313618.9884229368
28,29,933792.3300348865
29,30,
30,31,
31,32,
32,33,
33,34,
34,35,
35,36,
36,37,
37,38,
38,39,
39,40,
40,41,
41,42,
42,43,
43,44,
44,45,
45,46,
46,47,
47,48,
48,49,1446223.698779306
49,50,121923.97338746603
50,51,45269.71104140742
51,52,30424.51740480037
52,53,19012.794172654234
53,54,6835.496215762607
54,55,4648.018696745663
55,56,3535.079534189081
56,58,3002.300723857139
57,59,3287.3288796272436
58,60,3654.5087990354864
59,61,3317.5725602086045
60,62,2495.5409874154175
61,63,1681.4835766323447
62,65,1349.0974308242926
63,66,1472.8716280364206
64,67,1468.4327682956323
65,68,1158.9861948123373
66,70,713.5142097434964
67,71,678.0787821200818
68,72,687.5188217774077
69,74,792.340615984876
70,75,967.2572617842405
71,77,957.751375738659
72,78,969.4310704344097
73,80,905.2478218820364
74,81,899.1574644162483
75,83,1084.1748883762825
76,84,902.5009738376361
77,86,781.1023023818742
78,87,1114.4588813986254
79,89,4718.23887112879
80,91,14296.743111266296
81,93,2820.6885368854146
82,94,1859.8486926335363
83,96,4571.073535482294
84,98,5142.663583964865
85,100,3740.7458764940266
86,102,1362.9620320496315
87,104,69185.05487161306
88,106,19137.069618181675
89,108,3946.2927181467044
90,110,6064.0865122237665
91,112,1736.2650057464327
92,114,2724.584522428884
93,116,1509.400308992833
94,119,410.09465940509267
95,121,255.28636262606284
96,123,423.7783935303695
97,126,1624.3771076656553
98,128,883.5576196490208
