,scales,lacunarity
0,1,
1,2,
2,3,
3,4,
4,5,
5,6,
6,7,9222105.543646129
7,8,61378957.62700489
8,9,9637018.409818737
9,10,5294006.210758843
10,11,2040650.8293026404
11,12,1471195.124335606
12,13,503685.49579762085
13,14,318140.3087622523
14,15,237532.7530337822
15,16,174944.43576671192
16,17,120382.38513008376
17,18,93496.47598841401
18,19,76592.72326346791
19,20,53516.43271887934
20,21,44829.28250876118
21,22,36114.49698204269
22,23,25894.552393245947
23,24,22156.856807804517
24,25,15156.733539590417
25,26,10533.321381247933
26,27,8217.102325666987
27,28,6992.542596688148
28,29,5908.745587353764
29,30,5603.33393810223
30,31,4503.135074900883
31,32,3558.7979801618612
32,33,2955.096081461682
33,34,2356.1672509620453
34,35,2149.5478237859747
35,36,1685.337337198005
36,37,1278.8778835759304
37,38,1404.6686922697959
38,39,1253.0527725681989
39,40,1500.5520312741587
40,41,1609.5602279702127
41,42,1634.593783942999
42,43,1553.1519574445701
43,44,1492.5816328263352
44,45,1687.9024466934154
45,46,1615.4634648136744
46,47,1845.4739503196818
47,48,1670.2753642114237
48,49,1798.2290331680829
49,50,1528.2649238351767
50,51,1551.700360842468
51,52,1397.1965242988585
52,53,1338.0789479694965
53,54,1160.3658845718824
54,55,1180.3703018269257
55,56,1216.3522370724424
56,58,1342.1188114243894
57,59,1467.3676606300073
58,60,1364.7482405312237
59,61,1215.4764938069986
60,62,1358.2373773860647
61,63,1449.1640954877635
62,65,1096.055513619371
63,66,1168.0794755485401
64,67,1068.6226068673034
65,68,903.2456446665142
66,70,703.1630738909367
67,71,730.6393287607132
68,72,701.2050582637362
69,74,584.5157358341685
70,75,722.166974349758
71,77,771.4188434638276
72,78,699.4553218932036
73,80,529.7522459895414
74,81,456.35689041242523
75,83,350.29291323895745
76,84,331.81725162755833
77,86,421.56269133298923
78,87,470.12692745436516
79,89,666.8400823823313
80,91,701.563770491904
81,93,857.8241049484818
82,94,849.6124527254436
83,96,647.8707336862436
84,98,503.3481739068679
85,100,537.554961711963
86,102,1456.4502450293448
87,104,1425.2845252869984
88,106,767.6868297351202
89,108,1153.4289514571017
90,110,338.33328923890923
91,112,238.56114891374594
92,114,177.51799338720292
93,116,95.50880038612344
94,119,174.05092953322998
95,121,748.7770632879651
96,123,170.7550048258226
97,126,78.54285250522871
98,128,63.70650792728256
