,pca,entropy,mean,std,skew,kurt,fd,common,mfs,lac
0,79,14.643687114042645,-1.397657020178968e-15,1.2027923029922316,-0.01556322513625243,0.39828702884424105,"[{'bin': 'no', 'fd': 2.894029151371253}]",./data/face/feature/train/fake//79-0-common.csv,./data/face/feature/train/fake//79-0-mfs.csv,./data/face/feature/train/fake//79-0-lac.csv
