,pca,entropy,mean,std,skew,kurt,fd,common,mfs,lac
0,5,14.643687114042645,-1.687736779084037e-15,11.981878883906514,-0.15727714807241744,2.572988867633641,"[{'bin': 'no', 'fd': 2.650288634058711}]",./data/face/feature/train/fake//5-0-common.csv,./data/face/feature/train/fake//5-0-mfs.csv,./data/face/feature/train/fake//5-0-lac.csv
