,scales,lacunarity
0,1,
1,2,
2,3,
3,4,
4,5,
5,6,
6,7,
7,8,1157561716.7838056
8,9,19739992.66963214
9,10,7300094.816325834
10,11,7265039.829528139
11,12,4267058.670596902
12,13,15693055.54898183
13,14,11134512.060965855
14,15,6828090.316799609
15,16,7314131.461256638
16,17,5976658.083741587
17,18,623464.3600148396
18,19,134580.09119340705
19,20,47151.03436906679
20,21,27752.985798255722
21,22,20195.389323021016
22,23,14132.248905701597
23,24,9457.843199283077
24,25,7105.565149952346
25,26,6886.321293503789
26,27,6540.06370333903
27,28,6125.123224916632
28,29,6760.009949021073
29,30,9075.258738371393
30,31,9750.199680666648
31,32,11212.783383989577
32,33,14639.266082850918
33,34,15873.317586121035
34,35,13852.381257475321
35,36,11875.878222159286
36,37,12088.997003446391
37,38,12377.758042882006
38,39,12761.589078355137
39,40,24201.546516342616
40,41,19669.236747727977
41,42,10829.00610459042
42,43,9321.363317775309
43,44,9077.635217206509
44,45,7133.591179405797
45,46,6325.772252208184
46,47,5149.511877830558
47,48,4491.51204091083
48,49,4064.585622574822
49,50,3230.197821316374
50,51,2834.527754034243
51,52,2955.584478925691
52,53,3433.146630974116
53,54,3202.7072756920666
54,55,4069.67999104214
55,56,5335.620837059679
56,58,10326.624693164307
57,59,11807.885674041825
58,60,12650.680192111326
59,61,13560.41215649519
60,62,13415.791917100947
61,63,11558.509689755547
62,65,6262613.573471972
63,66,
64,67,
65,68,
66,70,
67,71,
68,72,
69,74,
70,75,
71,77,
72,78,
73,80,
74,81,
75,83,
76,84,
77,86,
78,87,
79,89,
80,91,
81,93,
82,94,
83,96,
84,98,
85,100,
86,102,
87,104,
88,106,
89,108,
90,110,
91,112,
92,114,105397.72953765608
93,116,237.94538895921292
94,119,56.47552608774739
95,121,40.19021674535948
96,123,21.85142913053869
97,126,19.70194666853442
98,128,13.162085523626814
