,q,t(q),d(q),n_points,a(q),f(a)
0,-8.0,-19.638414884003744,2.182046098222638,51,2.184523196531016,2.162229311755617
1,-7.874015748031496,-19.363204543733826,2.1820115146887273,51,2.1844410978642954,2.1628809385031538
2,-7.748031496062993,-19.088004492703064,2.181977111227083,51,2.184359854859432,2.1635155385165987
3,-7.622047244094488,-18.812814623824192,2.181942883311116,51,2.1842794505461467,2.1641334574567104
4,-7.496062992125984,-18.537634833360354,2.181908826540097,51,2.1841998560541533,2.1647351249859135
5,-7.3700787401574805,-18.262465020821548,2.181874936636252,51,2.1841210467376277,2.165320928330054
6,-7.244094488188976,-17.98730508886321,2.18184120944186,51,2.184042997833623,2.1658912462889326
7,-7.118110236220472,-17.71215494318686,2.1818076409163254,51,2.18396568560396,2.166446440935051
8,-6.9921259842519685,-17.437014492442987,2.1817742271332605,51,2.1838890870069005,2.1669868604577296
9,-6.866141732283465,-17.16188364813623,2.1817409642775787,51,2.1838131797615894,2.1675128390645284
10,-6.740157480314961,-16.886762324532814,2.181707848642591,51,2.183737942307836,2.1680246976390514
11,-6.6141732283464565,-16.6116504385704,2.1816748766271363,51,2.183663353793289,2.168522744189591
12,-6.488188976377953,-16.336547909770257,2.181642044732726,51,2.1835893940525057,2.1690072743429756
13,-6.362204724409449,-16.06145466015182,2.1816093495607287,51,2.183516043589204,2.16947857180476
14,-6.2362204724409445,-15.786370614149634,2.1815767878095795,51,2.183443283556758,2.1699369088193006
15,-6.110236220472441,-15.511295698532681,2.1815443562720382,51,2.1833710957394494,2.1703825466128954
16,-5.984251968503937,-15.236229842326072,2.1815120518324815,51,2.1832994625339515,2.1708157358236857
17,-5.858267716535433,-14.961172976735071,2.181479871464241,51,2.183228366930418,2.171236716922227
18,-5.73228346456693,-14.686125035071475,2.181447812226991,51,2.1831577924944088,2.171645720615336
19,-5.606299212598425,-14.411085952682283,2.181415871264184,51,2.1830877233488226,2.1720429682384914
20,-5.480314960629921,-14.136055666880605,2.181384045800531,51,2.1830181441555068,2.172428672138615
21,-5.354330708661418,-13.861034116878852,2.1813523331395466,51,2.182949040098337,2.1728030360373616
22,-5.228346456692913,-13.586021243724083,2.181320730661136,51,2.1828803968657358,2.1731662553866933
23,-5.102362204724409,-13.31101699023551,2.1812892358192384,51,2.1828122006334056,2.1735185177123064
24,-4.9763779527559056,-13.03602130094412,2.18125784613953,51,2.1827444380485206,2.1738600029388824
25,-4.850393700787402,-12.761034122034346,2.1812265592171762,51,2.1826770962127675,2.1741908837110007
26,-4.724409448818898,-12.486055401287775,2.1811953727146456,51,2.18261016266706,2.174511325695363
27,-4.5984251968503935,-12.211085088028799,2.1811642843595744,51,2.1825436253760238,2.1748214878744854
28,-4.47244094488189,-11.93612313307219,2.181133291942688,51,2.1824774727126233,2.1751215228299063
29,-4.346456692913386,-11.661169488672545,2.181102393315778,51,2.182411693444228,2.1754115770094433
30,-4.2204724409448815,-11.386224108475552,2.1810715863897365,51,2.1823462767177952,2.1756917909894256
31,-4.094488188976378,-11.111286947471013,2.181040869132641,51,2.1822812120461674,2.1759622997229275
32,-3.968503937007874,-10.836357961947574,2.181010239567895,51,2.182216489295053,2.176223232776655
33,-3.8425196850393704,-10.56143710944914,2.180979695772424,51,2.182152098669511,2.176474714561568
34,-3.7165354330708666,-10.286524348732883,2.1809492358749183,51,2.182088030701714,2.1767168645501336
35,-3.590551181102362,-10.011619639728828,2.180918858054136,51,2.1820242762384905,2.1769497974866887
36,-3.4645669291338583,-9.736722943500954,2.1808885605372508,51,2.181960826429662,2.177173623587164
37,-3.3385826771653546,-9.461834222209717,2.1808583415982468,51,2.1818976727166586,2.177388448730478
38,-3.21259842519685,-9.186953439076072,2.1808281995563763,51,2.1818348068211586,2.1775943746427444
39,-3.0866141732283463,-8.912080558346789,2.180798132774648,51,2.1817722207347554,2.1777914990710086
40,-2.9606299212598426,-8.637215545261114,2.1807681396583725,51,2.1817099067085453,2.1779799159507753
41,-2.834645669291339,-8.362358366018732,2.1807382186537554,51,2.1816478572429356,2.1781597155663155
42,-2.708661417322835,-8.087508987748937,2.180708368246528,51,2.181586065078403,2.1783309847019225
43,-2.5826771653543306,-7.8126673784809855,2.1806785869606267,51,2.181524523185973,2.1784938067880795
44,-2.456692913385827,-7.537833507115638,2.180648873356916,51,2.181463224758193,2.178648262040393
45,-2.330708661417323,-7.263007343397743,2.180619226031946,51,2.1814021632009495,2.1787944275908053
46,-2.2047244094488185,-6.988188857889948,2.180589643616765,51,2.181341332124703,2.1789323776150127
47,-2.078740157480315,-6.713378021947395,2.1805601247757522,51,2.1812807253367064,2.179062183452194
48,-1.952755905511811,-6.438574807693421,2.1805306682055052,51,2.181220336833306,2.1791839137197204
49,-1.8267716535433074,-6.163779187996217,2.1805012726337587,51,2.1811601607925164,2.1792976344224853
50,-1.7007874015748037,-5.888991136446373,2.180471936818336,51,2.1811001915669475,2.179403409056918
51,-1.574803149606299,-5.614210627335337,2.18044265954614,51,2.181040423676826,2.1795012987104148
52,-1.4488188976377954,-5.339437635634714,2.180413439632182,51,2.1809808518034233,2.179591362155738
53,-1.3228346456692917,-5.064672136976349,2.1803842759186316,51,2.18092147078291,2.1796736559406877
54,-1.196850393700787,-4.789914107633236,2.1803551672739108,51,2.18086227560006,2.17974823447411
55,-1.0708661417322833,-4.515163524501158,2.180326112591814,51,2.180803261382357,2.179815150107453
56,-0.9448818897637796,-4.240420365081044,2.180297110790658,51,2.180744423394616,2.1798744532121153
57,-0.8188976377952759,-3.965684607462036,2.180268160812461,51,2.1806857570332987,2.179926192253665
58,-0.6929133858267722,-3.6909562303052197,2.180239261622152,51,2.180627257821499,2.179970413861975
59,-0.5669291338582676,-3.4162352128279885,2.1802104122068067,51,2.18056892140392,2.1800071628982076
60,-0.4409448818897639,-3.141521534789037,2.1801816115749055,51,2.1805107435419515,2.1800364825185703
61,-0.31496062992126017,-2.866815176473931,2.1801528587556236,51,2.1804527201092916,2.180058414234783
62,-0.18897637795275557,-2.5921161186812567,2.1801241527981436,51,2.1803948470873573,2.1800729979718354
63,-0.06299212598425186,-2.31742434270932,2.18009549277099,51,2.1803371205610693,2.180080272122796
64,0.06299212598425186,-2.0427398303433466,2.1800668777613863,51,2.1802795367148677,2.180080273600976
65,0.18897637795275557,-1.7680625638432115,2.1800383068746383,51,2.1802220918286905,2.1800730378895774
66,0.3149606299212593,-1.4933925259316359,2.1800097792335356,51,2.180164782274267,2.180058599088884
67,0.440944881889763,-1.2187296997828523,2.179981293977775,51,2.180107604511557,2.1800369899611747
68,0.5669291338582667,-0.9440740690117122,2.179952850263403,51,2.1800505550852116,2.180008241973405
69,0.6929133858267722,-0.6694256176632188,2.1799244472622807,51,2.1799936306213104,2.179972385337829
70,0.8188976377952759,-0.39478433020248627,2.1798960841615584,51,2.1799368278241698,2.179929449050626
71,0.9448818897637796,-0.12015019150505724,2.179867760163185,51,2.179880143473257,2.1798794609286074
72,1.0708661417322833,0.15447681315236764,2.1798394744834138,51,2.179823574420286,2.179822447644159
73,1.196850393700787,0.429096698100854,2.179811226352342,51,2.1797671175863824,2.179758434758438
74,1.3228346456692908,0.703709477287808,2.1797830150134576,51,2.179710769959383,2.1796874467529492
75,1.4488188976377945,0.9783151642852169,2.1797548397232065,51,2.1796545285912465,2.17960950705958
76,1.5748031496063,1.2529137722975716,2.179726699750567,51,2.1795983905955545,2.17952463808913
77,1.7007874015748037,1.5275053141694646,2.17969859437665,51,2.179542353145119,2.179432861258456
78,1.8267716535433074,1.8020898023929286,2.179670522894303,51,2.1794864134696903,2.1793341970162703
79,1.952755905511811,2.076667249114456,2.1796424846077347,51,2.1794305688537547,2.179228664867679
80,2.078740157480315,2.351237666141763,2.1796144788321454,51,2.1793748166344145,2.179116283397492
81,2.2047244094488185,2.625801064950288,2.179586504893377,51,2.1793191541993506,2.1789970702923744
82,2.3307086614173222,2.900357456689445,2.179558562127572,51,2.179263578984889,2.1788710423619486
83,2.456692913385826,3.174906852188627,2.179530649880842,51,2.1792080884740734,2.178738215558701
84,2.5826771653543297,3.449449261962982,2.1795027675089504,51,2.1791526801949397,2.1785986049971746
85,2.708661417322835,3.7239846962189778,2.1794749143770047,51,2.1790973517188075,2.178452224972124
86,2.834645669291339,3.998513164859723,2.179447089859162,51,2.1790421006584326,2.178299088975205
87,2.9606299212598426,4.273034677490121,2.1794192933383347,51,2.1789869246666242,2.178139209711853
88,3.0866141732283463,4.5475492434218046,2.1793915242059216,51,2.178931821434647,2.177972599116633
89,3.21259842519685,4.822056871677877,2.179363781861532,51,2.178876788690726,2.1777992683679184
90,3.3385826771653537,5.0965575709974935,2.1793360657127336,51,2.1788218241985966,2.177619227901757
91,3.4645669291338574,5.37105134984024,2.1793083751747946,51,2.178766925756188,2.1774324874252917
92,3.590551181102363,5.645538216390373,2.1792807096704476,51,2.1787120911944675,2.1772390559299213
93,3.7165354330708666,5.920018178560865,2.1792530686296514,51,2.1786573183757945,2.177038941701931
94,3.8425196850393704,6.194491243997331,2.1792254514893656,51,2.178602605193107,2.176832152335238
95,3.968503937007874,6.468957420081784,2.179197857693333,51,2.1785479495686406,2.176618694741798
96,4.094488188976378,6.743416713936243,2.179170286691865,51,2.1784933494526832,2.1763985751613575
97,4.2204724409448815,7.017869132426226,2.17914273794164,51,2.1784388028226713,2.1761717991718186
98,4.346456692913385,7.292314682164081,2.1791152109055023,51,2.178384307682071,2.1759383716981464
99,4.472440944881889,7.566753369512222,2.179087705052273,51,2.178329862059393,2.1756982970211247
100,4.598425196850393,7.841185200586214,2.1790602198565634,51,2.1782754640073643,2.1754515787862303
101,4.724409448818898,8.115610181257766,2.179032754798597,51,2.1782211116018173,2.175198220010662
102,4.850393700787402,8.390028317157574,2.1790053093640323,51,2.1781668029408823,2.1749382230911145
103,4.9763779527559056,8.664439613678116,2.1789778830438036,51,2.1781125361442744,2.174671589811501
104,5.102362204724409,8.938844075976276,2.178950475333948,51,2.17805830935234,2.1743983213490488
105,5.228346456692913,9.21324170897592,2.17892308573546,51,2.1780041207253245,2.1741184182808944
106,5.354330708661417,9.487632517370338,2.1788957137541285,51,2.1779499684425394,2.1738318805897148
107,5.48031496062992,9.762016505624628,2.1788683589004005,51,2.1778958507018626,2.173538707670618
108,5.606299212598426,10.03639367797796,2.178841020689232,51,2.1778417657188522,2.1732388983356064
109,5.73228346456693,10.310764038445766,2.1788136986399538,51,2.1777877117260935,2.17293245081877
110,5.858267716535433,10.585127590821878,2.17878639227614,51,2.1777336869726867,2.1726193627818926
111,5.984251968503937,10.859484338680534,2.1787591011254785,51,2.1776796897235777,2.172299631318829
112,6.110236220472441,11.13383428537835,2.1787318247196463,51,2.17762571825898,2.171973252959985
113,6.2362204724409445,11.408177434056205,2.1787045625941928,51,2.177571770873682,2.171640223675734
114,6.362204724409448,11.682513787641053,2.1786773142884197,51,2.1775178458768734,2.171300538882676
115,6.488188976377952,11.95684334884769,2.178650079345275,51,2.1774639415911623,2.170954193444574
116,6.614173228346456,12.231166120180431,2.1786228573112414,51,2.1774100563524357,2.1706011816781956
117,6.740157480314961,12.505482103934748,2.1785956477362314,51,2.1773561885094526,2.1702414973573116
118,6.866141732283465,12.779791302198829,2.1785684501734917,51,2.177302336422868,2.169875133712516
119,6.9921259842519685,13.054093716855116,2.1785412641795,51,2.1772484984654508,2.1695020834387453
120,7.118110236220472,13.328389349581759,2.1785140893138784,51,2.177194673021333,2.1691223386960754
121,7.244094488188976,13.602678201854035,2.178486925139297,51,2.177140858485939,2.16873589111497
122,7.37007874015748,13.876960274945716,2.1784597712213922,51,2.1770870532642195,2.1683427317890036
123,7.496062992125983,14.151235569930394,2.178432627128679,51,2.1770332557754823,2.167942851315738
124,7.622047244094489,14.425504087682784,2.178405492432477,51,2.1769794644351332,2.167536239665319
125,7.748031496062993,14.699765828879919,2.1783783667068257,51,2.1769256777195,2.167122886679042
126,7.874015748031496,14.974020794002413,2.178351249528415,51,2.17687189392301,2.166702780194516
127,8.0,15.24826898333559,2.178324140476513,51,2.1768181120641654,2.166275913177733
