,pca,entropy,mean,std,skew,kurt,fd,common,mfs,lac
0,78,14.643687114042645,-1.3776706635845518e-15,1.2319325327653512,-0.02023678673214594,0.3596642390413587,"[{'bin': 'no', 'fd': 2.8997983526020428}]",./data/face/feature/train/fake//78-0-common.csv,./data/face/feature/train/fake//78-0-mfs.csv,./data/face/feature/train/fake//78-0-lac.csv
