,scales,lacunarity
0,1,
1,2,
2,3,
3,4,
4,5,
5,6,559425501.7013787
6,7,5242502.778595574
7,8,17326208.811203457
8,9,4975524.007489401
9,10,2203536.928661767
10,11,1242023.5903389647
11,12,938007.2211431989
12,13,339203.003333866
13,14,223857.17145381324
14,15,187523.1618783051
15,16,138025.8185602752
16,17,106876.2978216527
17,18,90162.2792742478
18,19,82821.86389283265
19,20,58870.44852089812
20,21,51744.30284252219
21,22,49080.32155525563
22,23,34044.149691027866
23,24,29568.03868845124
24,25,21291.9816970434
25,26,16646.161751469834
26,27,12815.964363280666
27,28,11155.607238379243
28,29,8590.537181615895
29,30,8488.566388201101
30,31,6849.341504084403
31,32,5098.1729108983345
32,33,4174.809780771285
33,34,3341.5936864805767
34,35,3109.356673718909
35,36,2572.7600745619416
36,37,2022.4677592336575
37,38,2350.7741926423805
38,39,2192.215371378609
39,40,2617.5621653739995
40,41,2863.9841993948985
41,42,2953.836610092564
42,43,2663.7382450557334
43,44,2912.8034937750203
44,45,3578.1644337592866
45,46,3418.133089508215
46,47,4438.478486431439
47,48,3880.7211261741963
48,49,4467.7434658707025
49,50,3306.91029227653
50,51,3600.5207783767987
51,52,3208.4912894095737
52,53,2974.2080918038587
53,54,2571.5038549968795
54,55,2591.0658203931553
55,56,3246.2846338823647
56,58,3988.8086137209857
57,59,5604.426448988841
58,60,4930.666999683106
59,61,3708.0623069719722
60,62,3985.480987731823
61,63,3521.980530606233
62,65,2227.0793749982963
63,66,2090.5954632761527
64,67,1769.9123514188834
65,68,1380.3545629081677
66,70,1059.071690638982
67,71,1120.4842749519066
68,72,1008.5412142032553
69,74,814.8489622324856
70,75,893.0133203574422
71,77,1032.2820766034927
72,78,993.1384237468417
73,80,863.7549034212474
74,81,812.430103748897
75,83,836.4704018047584
76,84,977.5935843418365
77,86,1193.888205436275
78,87,1362.1257147908102
79,89,1934.1015816864763
80,91,2230.3838555440325
81,93,1895.079885507746
82,94,1456.7911045265018
83,96,1673.8512970693878
84,98,1971.7278074855935
85,100,2595.3707374266883
86,102,4056.4741929329784
87,104,2198.5181411183394
88,106,831.6710349937377
89,108,809.2304941677864
90,110,259.04216981399435
91,112,234.17126304567074
92,114,318.2010983592047
93,116,193.25393505251049
94,119,154.12888977426823
95,121,208.63499859686172
96,123,81.08415343213662
97,126,70.10152626507073
98,128,53.00858265853523
