,scales,lacunarity
0,1,
1,2,
2,3,
3,4,
4,5,
5,6,
6,7,10336458.721096601
7,8,88086242.08180183
8,9,13246100.904697865
9,10,4355609.801483522
10,11,1723526.504565469
11,12,1323926.5352492735
12,13,410365.5206651751
13,14,246220.7180849871
14,15,166707.26467030038
15,16,129537.35168527447
16,17,104811.84379812422
17,18,91351.70207750832
18,19,75105.92726112099
19,20,53279.79943279912
20,21,44538.90719968735
21,22,36833.35129525338
22,23,25635.342020108586
23,24,21052.629460776425
24,25,14284.678099416096
25,26,9922.831366952045
26,27,7672.909611251587
27,28,6480.160198043542
28,29,5367.372290136627
29,30,5145.521754428837
30,31,4126.922642984682
31,32,3188.2040083945726
32,33,2609.60700462767
33,34,2080.2672720502533
34,35,1872.8402805814985
35,36,1504.0392339866114
36,37,1164.7990785668978
37,38,1291.0037347507473
38,39,1140.9947177597285
39,40,1311.869818502756
40,41,1380.190424357333
41,42,1333.6915514311281
42,43,1252.8639091518387
43,44,1189.803924312408
44,45,1272.2238781003216
45,46,1217.3610890031202
46,47,1391.663010059298
47,48,1255.3605898438464
48,49,1301.4551387955817
49,50,1135.1891504795026
50,51,1115.0032282473876
51,52,1022.3162672884812
52,53,996.148867170414
53,54,873.2635046396952
54,55,873.941794701032
55,56,898.3900685215538
56,58,919.8880367891936
57,59,995.8047339066453
58,60,931.0896775623195
59,61,838.9673747583354
60,62,898.9930091212459
61,63,886.9506797608998
62,65,678.1146480608096
63,66,691.0998502468315
64,67,613.5571439029567
65,68,518.2344481599841
66,70,401.6914845104242
67,71,386.56434087848294
68,72,350.8126447976299
69,74,292.6147905480633
70,75,329.7767058808301
71,77,363.6418806618956
72,78,346.56960002552273
73,80,281.95974978543825
74,81,236.74642060779541
75,83,198.52232772786547
76,84,193.6576384917744
77,86,214.5665353551669
78,87,223.76812955006008
79,89,271.71849989213985
80,91,284.2730808972302
81,93,281.0548564685762
82,94,284.2282259973088
83,96,237.18094810846023
84,98,216.3600871965271
85,100,231.51090156320956
86,102,383.68715627644167
87,104,399.8958374384896
88,106,228.5288338560605
89,108,256.16973311140424
90,110,126.69944927049232
91,112,100.13074216236232
92,114,87.15189649221321
93,116,52.55584757151479
94,119,81.81563044745155
95,121,154.5804776937825
96,123,75.50154418105318
97,126,49.4647803307945
98,128,38.860033564742984
