,q,t(q),d(q),n_points,a(q),f(a)
0,-8.0,-19.662051209386373,2.184672356598486,51,2.1913498823077777,2.1312521509241513
1,-7.874015748031496,-19.385992316871256,2.184579435885226,51,2.191085888287151,2.133347527208649
2,-7.748031496062993,-19.109966361460813,2.1844876038753585,51,2.1908270057710517,2.135369718321325
3,-7.622047244094488,-18.833972702317634,2.1843968339674333,51,2.1905731601867924,2.137320583728542
4,-7.496062992125984,-18.55801071348028,2.184307099733082,51,2.190324221018116,2.1392023795492037
5,-7.3700787401574805,-18.2820797841179,2.184218374960464,51,2.1900800703718226,2.1410172182279332
6,-7.244094488188976,-18.006179318718544,2.1841306336936537,51,2.1898405852584566,2.1427672050352378
7,-7.118110236220472,-17.730308737216042,2.1840438502681256,51,2.189605642944916,2.1444543968837255
8,-6.9921259842519685,-17.454467475060135,2.1839579993425,51,2.1893751200776865,2.1460808086901686
9,-6.866141732283465,-17.17865498323456,2.1838730559267154,51,2.1891488934283587,2.1476484078839366
10,-6.740157480314961,-16.902870728227587,2.1837889954068195,51,2.188926840159071,2.149159112667233
11,-6.6141732283464565,-16.62711419195946,2.183705793566548,51,2.1887088381735817,2.150614789866479
12,-6.488188976377953,-16.351384871670927,2.1836234266058967,51,2.1884947664020986,2.152017253439988
13,-6.362204724409449,-16.075682279776913,2.183541871156864,51,2.1882845050650364,2.1533682633001465
14,-6.2362204724409445,-15.800005943689156,2.183461104296543,51,2.1880779359036033,2.15466952451078
15,-6.110236220472441,-15.524355405611548,2.18338110355777,51,2.187874942383231,2.155922686797476
16,-5.984251968503937,-15.24873022231141,2.1833018469374847,51,2.187675409871045,2.157129344342952
17,-5.858267716535433,-14.973129964870129,2.1832233129029923,51,2.187479225787711,2.1582910358460587
18,-5.73228346456693,-14.697554218415984,2.183145480396292,51,2.187286279737855,2.159409244800562
19,-5.606299212598425,-14.422002581842012,2.1830683288366335,51,2.1870964636177703,2.160485399984907
20,-5.480314960629921,-14.146474667511509,2.18299183812146,51,2.186909671703984,2.161520876125895
21,-5.354330708661418,-13.870970100953452,2.1829159886258838,51,2.1867258007251005,2.1625169947088185
22,-5.228346456692913,-13.595488520550065,2.1828407612008323,51,2.1865447499149266,2.1634750249318664
23,-5.102362204724409,-13.320029577218568,2.1827661371700104,51,2.186366421052206,2.164396184763218
24,-4.9763779527559056,-13.04459293408873,2.182692098325782,51,2.186190718486831,2.165281642091271
25,-4.850393700787402,-12.76917826617807,2.1826186269241115,51,2.1860175491523606,2.1661325159587452
26,-4.724409448818898,-12.493785260066025,2.182545705678659,51,2.1858468225693137,2.1669498778487934
27,-4.5984251968503935,-12.218413613568437,2.182473317754137,51,2.1856784508371954,2.1677347530257443
28,-4.47244094488189,-11.943063035413582,2.1824014467590285,51,2.18551234861829,2.16848812190816
29,-4.346456692913386,-11.667733244920683,2.182330076737742,51,2.1853484331142994,2.1692109214632556
