,pca,entropy,mean,std,skew,kurt,fd,common,mfs,lac
0,119,14.643687114042645,-1.3304806549588469e-15,0.34888270691276974,-0.0008429163638621616,0.7313377899553477,"[{'bin': 'no', 'fd': 2.87494963433141}]",./data/face/feature/train/fake//119-0-common.csv,./data/face/feature/train/fake//119-0-mfs.csv,./data/face/feature/train/fake//119-0-lac.csv
