,pca,entropy,mean,std,skew,kurt,fd,common,mfs,lac
0,12,14.643687114042645,-1.7482510254393527e-15,6.8207337969939,-0.18122099797514793,5.238739323761068,"[{'bin': 'no', 'fd': 2.6629609200200086}]",./data/face/feature/train/fake//12-0-common.csv,./data/face/feature/train/fake//12-0-mfs.csv,./data/face/feature/train/fake//12-0-lac.csv
