,q,t(q),d(q),n_points,a(q),f(a)
0,-8.0,-19.643748397882383,2.1826387108758203,51,2.1860349116514795,2.155469104670548
1,-7.874015748031496,-19.368349954696498,2.182591343608212,51,2.1859156260987818,2.1564158909265636
2,-7.748031496062993,-19.092966444301776,2.1825443190155944,51,2.1857978535917626,2.1573358306459127
3,-7.622047244094488,-18.817597676936074,2.1824976301103938,51,2.185681573704291,2.1582294616151785
4,-7.496062992125984,-18.542243466897393,2.1824512699684604,51,2.1855667510328227,2.1590974276592263
5,-7.3700787401574805,-18.26690363254711,2.182405231734226,51,2.185453354176569,2.159940329324524
6,-7.244094488188976,-17.99157799630565,2.182359508625423,51,2.1853413507268487,2.1607587626938347
7,-7.118110236220472,-17.71626638464102,2.1823140939373515,51,2.1852307086798226,2.1615533086838585
8,-6.9921259842519685,-17.440968628050786,2.182268981046749,51,2.1851213961226463,2.1623245354766922
9,-6.866141732283465,-17.165684561038006,2.182224163415242,51,2.1850133813763337,2.1630729975721543
10,-6.740157480314961,-16.890414022081654,2.1821796345924414,51,2.184906633012095,2.1637992357954055
11,-6.6141732283464565,-16.615156853601928,2.1821353882186605,51,2.1848011198968686,2.1645037771187017
12,-6.488188976377953,-16.339912901921018,2.182091418027307,51,2.18469681122569,2.1651871345984315
13,-6.362204724409449,-16.06468201721961,2.1820477178469417,51,2.1845936765543565,2.165849807330474
14,-6.2362204724409445,-15.789464053489732,2.1820042816030427,51,2.184491685826855,2.166492280459268
15,-6.110236220472441,-15.514258868484163,2.181961103319478,51,2.1843908094010462,2.1671150252147786
16,-5.984251968503937,-15.23906632366288,2.1819181771197136,51,2.1842910180707675,2.167718498987421
17,-5.858267716535433,-14.963886284136894,2.1818754972277676,51,2.1841922830852716,2.168303145432626
18,-5.73228346456693,-14.688718618609709,2.1818330579689276,51,2.184094576166771,2.1688693945986106
19,-5.606299212598425,-14.413563199316863,2.181790853770252,51,2.1839978695245486,2.169417663084749
20,-5.480314960629921,-14.138419901963726,2.1817488791608666,51,2.183902135867586,2.169948354216956
21,-5.354330708661418,-13.863288605661852,2.1817071287720635,51,2.183807348415014,2.170461858242879
22,-5.228346456692913,-13.588169192864218,2.1816655973372385,51,2.183713480904274,2.170958552545809
23,-5.102362204724409,-13.313061549299459,2.181624279691653,51,2.1836205075974915,2.1714388018728883
24,-4.9763779527559056,-13.03796556390543,2.181583170772055,51,2.18352840328692,2.1719029585720957
25,-4.850393700787402,-12.76288112876223,2.1815422656161547,51,2.1834371432976436,2.172351362846099
26,-4.724409448818898,-12.487808139024908,2.181501559361985,51,2.1833467034899154,2.1727843430095586
27,-4.5984251968503935,-12.212746492856011,2.1814610472471356,51,2.1832570602594483,2.1732022157574455
28,-4.47244094488189,-11.93769609135817,2.1814207246078956,51,2.183168190536615,2.173605286438505
29,-4.346456692913386,-11.662656838506761,2.1813805868782894,51,2.183080071785541,2.173993849328662
30,-4.2204724409448815,-11.387628641082927,2.1813406295890374,51,2.1829926820003784,2.1743681879159755
31,-4.094488188976378,-11.112611408606957,2.181300848366435,51,2.182905999702107,2.174728575181007
32,-3.968503937007874,-10.837605053272188,2.1812612389311696,51,2.182820003934433,2.1750752738788464
33,-3.8425196850393704,-10.562609489879499,2.1812217970970673,51,2.182734674257854,2.1754085368256977
34,-3.7165354330708666,-10.287624635772536,2.181182518769803,51,2.182649990744531,2.175728607178687
35,-3.590551181102362,-10.012650410773666,2.18114339994555,51,2.182565933971546,2.176035718718351
36,-3.4645669291338583,-9.737686737120802,2.1811044367095977,51,2.182482485013791,2.1763300961281393
37,-3.3385826771653546,-9.462733539405107,2.181065625234934,51,2.1823996254371245,2.176611955268565
38,-3.21259842519685,-9.187790744509678,2.1810269617808022,51,2.182317337290063,2.17688150345184
