,scales,lacunarity
0,1,
1,2,341630876.19125235
2,3,20610580590.92878
3,4,
4,5,
5,6,
6,7,836922792.4850929
7,8,1175653242.5657113
8,9,
9,10,
10,11,
11,12,85872774.60371356
12,13,2176318.7759189284
13,14,596793.4519118841
14,15,295027.82890709914
15,16,214056.63405878667
16,17,189018.68013881528
17,18,159179.05041400337
18,19,139990.68146556296
19,20,134309.6038847737
20,21,141123.13105311352
21,22,151856.75551676948
22,23,144433.0109476413
23,24,118603.54999999338
24,25,87672.64275481841
25,26,61742.840336091576
26,27,44877.172561757885
27,28,34043.154039671615
28,29,26475.34899925861
29,30,22066.815700023268
30,31,19300.622062635022
31,32,18351.19587372488
32,33,20197.142485664117
33,34,26717.4839320662
34,35,44428.88393546542
35,36,101555.24443891055
36,37,688124.8068400453
37,38,
38,39,
39,40,
40,41,
41,42,
42,43,
43,44,
44,45,
45,46,
46,47,
47,48,
48,49,
49,50,
50,51,110278.1550370455
51,52,19856.914315482638
52,53,7465.293727712185
53,54,3877.3033589500965
54,55,2595.8703051759053
55,56,2081.9930296071375
56,58,1826.1915534260008
57,59,1846.6675253234366
58,60,1903.3152292757309
59,61,2048.011924956119
60,62,2250.6581726089244
61,63,2352.926665486937
62,65,2291.749660619864
63,66,2108.439770406412
64,67,1902.2210657463304
65,68,1878.5406394107852
66,70,1732.1668416633738
67,71,1705.184229684313
68,72,1813.9018832527752
69,74,2843.642503230701
70,75,3977.7280615397717
71,77,8893.701767521876
72,78,32183.981634559394
73,80,
74,81,
75,83,
76,84,
77,86,
78,87,
79,89,
80,91,
81,93,
82,94,
83,96,
84,98,
85,100,
86,102,
87,104,
88,106,
89,108,
90,110,
91,112,
92,114,
93,116,
94,119,
95,121,
96,123,
97,126,
98,128,
