,pca,entropy,mean,std,skew,kurt,fd,common,mfs,lac
0,64,14.643687114042645,-1.4084829633342768e-15,1.6959481046290688,0.0021381416269163835,0.3959846079485847,"[{'bin': 'no', 'fd': 2.8812701048423306}]",./data/face/feature/train/fake//64-0-common.csv,./data/face/feature/train/fake//64-0-mfs.csv,./data/face/feature/train/fake//64-0-lac.csv
