,scales,lacunarity
0,1,
1,2,
2,3,
3,4,154316846.94023162
4,5,36816913.34127968
5,6,24897944.45831326
6,7,3935295.7023674813
7,8,4928418.26229925
8,9,1705131.6442311339
9,10,1891507.423070857
10,11,1332935.0067551753
11,12,767721.4687986035
12,13,411220.14745259524
13,14,200315.02661806575
14,15,150867.04674319935
15,16,127723.77153497955
16,17,94487.10872065925
17,18,59990.334666338684
18,19,50304.63838214617
19,20,47117.02143711563
20,21,47908.71733682254
21,22,44034.290188148
22,23,30712.820005959922
23,24,25366.15942589373
24,25,14580.475055777535
25,26,11879.05648718432
26,27,8156.300088450079
27,28,6015.277982584921
28,29,4740.463267802532
29,30,4415.277095621072
30,31,3760.709056344594
31,32,3235.2355397114848
32,33,2304.909444051245
33,34,2005.3634870806388
34,35,1805.4735656098064
35,36,1515.548082890385
36,37,1231.925181267885
37,38,1213.2115621023781
38,39,1150.7337665770995
39,40,1181.9565107115652
40,41,1290.4171871410717
41,42,1217.2890536892703
42,43,1171.1905580668647
43,44,1045.4336443688428
44,45,1095.703478223102
45,46,1106.024829010568
46,47,1305.8779184061623
47,48,1292.1191144579648
48,49,1338.6676931590582
49,50,1184.90292473171
50,51,1205.333651041935
51,52,1372.7093167094647
52,53,1363.8442439767305
53,54,1285.1045686396885
54,55,1473.5942073439296
55,56,1536.8300549305845
56,58,1817.365028415516
57,59,1975.1352802139459
58,60,2106.4786191893827
59,61,2141.9252266352687
60,62,2619.019801477028
61,63,2848.656860902674
62,65,2397.734045379684
63,66,2289.7235413287117
64,67,2276.653308683175
65,68,1761.5442193483243
66,70,1310.161113494604
67,71,1425.0448780585912
68,72,1560.7814630473647
69,74,1209.5488301823862
70,75,1425.2068646586333
71,77,1446.3214012850237
72,78,1227.5752934426926
73,80,1190.5900305754535
74,81,1118.7148159493308
75,83,925.663114542548
76,84,893.2296941426612
77,86,1303.237746032903
78,87,1544.5685175860292
79,89,3284.2319626715525
80,91,3657.770897473777
81,93,4620.442776976688
82,94,3755.4583141524035
83,96,2256.202406940946
84,98,1331.4418370278636
85,100,1378.2465945858546
86,102,3160.9507472337846
87,104,3467.408212842205
88,106,2257.839797995249
89,108,4829.963616440398
90,110,727.7688217495437
91,112,492.8142349789521
92,114,371.87842344120753
93,116,182.86807442591544
94,119,220.00489371657764
95,121,477.62906942460864
96,123,173.0797324395206
97,126,34.00986813760587
98,128,30.677114888922784
