,scales,lacunarity
0,1,
1,2,
2,3,
3,4,
4,5,
5,6,
6,7,
7,8,106705147.06577167
8,9,8846755.065152992
9,10,4198346.30418262
10,11,3981207.670766225
11,12,2325335.8231974957
12,13,3943663.93055511
13,14,2510800.3824236165
14,15,1416362.9288902653
15,16,836734.1653277318
16,17,604747.0378697398
17,18,214298.33468855533
18,19,73205.86498359995
19,20,30122.87650291228
20,21,18964.302476477576
21,22,14756.220810637313
22,23,10886.91838255523
23,24,7766.808735098452
24,25,6201.699769538595
25,26,6259.867181337131
26,27,6211.275302394258
27,28,6005.996975174767
28,29,6324.806970667185
29,30,8293.997951654046
30,31,8675.045622658163
31,32,10380.970815787432
32,33,14892.636922888953
33,34,15609.510361958532
34,35,12520.561356393144
35,36,10640.256124923979
36,37,11002.463582080274
37,38,11783.171716019118
38,39,13649.476638882323
39,40,33817.95844465791
40,41,34928.655487262055
41,42,21169.421292476785
42,43,21318.537090139696
43,44,20611.482354936015
44,45,13939.611477566274
45,46,12628.81632350539
46,47,11087.280605828313
47,48,10526.827108406364
48,49,9330.884533016648
49,50,7233.826149611747
50,51,6339.5961285912645
51,52,6540.727591879175
52,53,7527.4514809265065
53,54,6854.235831330122
54,55,9425.276082936538
55,56,11592.599446922339
56,58,18732.728024525477
57,59,18070.1907618093
58,60,18089.68905500514
59,61,21149.38511799786
60,62,26856.079722863935
61,63,21101.936747532116
62,65,
63,66,
64,67,
65,68,
66,70,
67,71,
68,72,
69,74,
70,75,
71,77,
72,78,
73,80,
74,81,
75,83,
76,84,
77,86,
78,87,
79,89,
80,91,
81,93,
82,94,
83,96,
84,98,
85,100,
86,102,
87,104,
88,106,
89,108,
90,110,
91,112,
92,114,
93,116,277.16194436285735
94,119,62.42485675701065
95,121,44.39392470116596
96,123,22.45095778177254
97,126,19.169297667026804
98,128,11.786323868900096
