,scales,lacunarity
0,1,
1,2,21259213270.52468
2,3,
3,4,
4,5,
5,6,
6,7,
7,8,
8,9,
9,10,
10,11,4068437.4471129286
11,12,693882.032053071
12,13,237199.98495453695
13,14,113948.92823576974
14,15,66021.88918793049
15,16,42826.35506636921
16,17,28547.29157211428
17,18,18383.337127237628
18,19,11864.372080722425
19,20,7747.219961932825
20,21,5158.1707870192895
21,22,3507.3204485416463
22,23,2445.334377624837
23,24,1753.008302351974
24,25,1293.5268909334827
25,26,979.9616605006482
26,27,760.8909835668679
27,28,604.793594696555
28,29,491.1161918675206
29,30,407.13713926797675
30,31,343.5990703037336
31,32,294.99863263067164
32,33,257.57112504990016
33,34,228.40858848991599
34,35,205.46946677982854
35,36,187.075195061321
36,37,172.2608933812907
37,38,160.09026539767962
38,39,149.8939776567009
39,40,140.9923971443136
40,41,132.9230547105133
41,42,125.67564642559088
42,43,119.26927216584444
43,44,113.640916786319
44,45,108.43365863506433
45,46,103.2518173812501
46,47,97.80999426542166
47,48,92.01522268477764
48,49,85.94802872988353
49,50,79.6676619664761
50,51,73.29185741169734
51,52,66.97625506130116
52,53,60.880535858516566
53,54,55.15385810528877
54,55,49.861204176048865
55,56,44.99229111431208
56,58,36.477924651413836
57,59,32.77233800876182
58,60,29.428318398923956
59,61,26.443014290294506
60,62,23.806674336106983
61,63,21.490790349884374
62,65,17.62248196395119
63,66,16.01168378642124
64,67,14.57876650753469
65,68,13.300035334950367
66,70,11.090632906619335
67,71,10.149265281567514
68,72,9.309898402793838
69,74,7.9080083734313185
70,75,7.319702133061466
71,77,6.315520345428503
72,78,5.889788450274251
73,80,5.145085750198223
74,81,4.8181232041825455
75,83,4.242529509118272
76,84,3.995208694379471
77,86,3.599002081099855
78,87,3.445675750536278
79,89,3.211153170292325
80,91,3.0788559565747144
81,93,3.032002780397562
82,94,3.0348753314530086
83,96,3.085101670795797
84,98,3.168485886425846
85,100,3.251691979278125
86,102,3.3063378339343807
87,104,3.3266365081267617
88,106,3.32909273362973
89,108,3.3456130626387286
90,110,3.402583234891108
91,112,3.4907425293185956
92,114,3.6015801089668447
93,116,3.7404226661241804
94,119,4.08047809950045
95,121,4.390715841669907
96,123,4.7033573375037125
97,126,4.925430094010311
98,128,4.608948671796384
