,q,t(q),d(q),n_points,a(q),f(a)
0,-8.0,-19.632814464195324,2.181423829355036,51,2.183085391873577,2.168131329206709
1,-7.874015748031496,-19.357783442430055,2.18140061862344,51,2.183032147000662,2.1685539384878325
2,-7.748031496062993,-19.08275910284699,2.181377503205731,51,2.1829793122311405,2.168966636426184
3,-7.622047244094488,-18.8077413940217,2.1813544813157586,51,2.182926881798731,2.1693695705479072
4,-7.496062992125984,-18.532730265671315,2.1813315511957896,51,2.1828748458195664,2.1697629174805506
5,-7.3700787401574805,-18.257725668633935,2.1813087111161895,51,2.1828231957191666,2.170146840341495
6,-7.244094488188976,-17.98272755484828,2.181285959375102,51,2.18277192277737,2.1705215000830833
7,-7.118110236220472,-17.70773587733334,2.1812632942980934,51,2.182721018516752,2.170887052615674
8,-6.9921259842519685,-17.43275059016834,2.181240714237812,51,2.1826704745965984,2.1712436496818874
9,-6.866141732283465,-17.15777164847277,2.1812182175736154,51,2.182620282839183,2.1715914387423165
10,-6.740157480314961,-16.882799008386755,2.1811958027112084,51,2.182570435220664,2.171930563119915
11,-6.6141732283464565,-16.607832627051526,2.1811734680822585,51,2.182520923871533,2.1722611620744576
12,-6.488188976377953,-16.33287246259021,2.1811512121440133,51,2.1824717410735377,2.172583370900485
13,-6.362204724409449,-16.057918474088837,2.1811290333789115,51,2.1824228792583966,2.172897321011792
14,-6.2362204724409445,-15.782970621577613,2.181106930294186,51,2.1823743310053327,2.1732031400325464
15,-6.110236220472441,-15.50802886601246,2.1810849014214644,51,2.1823260890389475,2.1735009518847175
16,-5.984251968503937,-15.233093169256847,2.1810629453163695,51,2.182278146227036,2.173790876874584
17,-5.858267716535433,-14.958163494063903,2.1810410605581123,51,2.182230495577979,2.174073031780308
18,-5.73228346456693,-14.683239804058823,2.1810192457490882,51,2.1821831302389185,2.1743475299333674
19,-5.606299212598425,-14.408322063721576,2.18099749951447,51,2.1821360434929296,2.1746144813045216
20,-5.480314960629921,-14.13341023836992,2.180975820501798,51,2.1820892287564724,2.1748739925864182
21,-5.354330708661418,-13.858504294142723,2.180954207380577,51,2.1820426795775916,2.1751261672705784
22,-5.228346456692913,-13.583604197983583,2.180932658841865,51,2.181996389632738,2.1753711057305285
23,-5.102362204724409,-13.3087099176248,2.1809111735978703,51,2.181950352724522,2.1756089052981054
24,-4.9763779527559056,-13.033821421571611,2.1808897503815476,51,2.1819045627793194,2.1758396603390917
25,-4.850393700787402,-12.758938679086798,2.1808683879461954,51,2.1818590138444582,2.1760634623294255
26,-4.724409448818898,-12.484061660175565,2.180847085065057,51,2.181813700086151,2.176280399926032
27,-4.5984251968503935,-12.20919033557076,2.1808258405309235,51,2.1817686157865523,2.176490559040472
28,-4.47244094488189,-11.934324676718406,2.1808046531557377,51,2.181723755341307,2.1766940229084657
29,-4.346456692913386,-11.659464655763546,2.1807835217702065,51,2.181679113257445,2.176890872156383
30,-4.2204724409448815,-11.3846102455364,2.1807624452234133,51,2.1816346841503607,2.177081184870312
31,-4.094488188976378,-11.109761419538858,2.180741422382434,51,2.1815904627415863,2.1772650366599215
32,-3.968503937007874,-10.834918151931225,2.180720452131958,51,2.181546443856565,2.17744250072092
33,-3.8425196850393704,-10.560080417519345,2.180699533373913,51,2.181502622421827,2.1776136478984647
34,-3.7165354330708666,-10.28524819174197,2.180678665027095,51,2.1814589934627877,2.17777854674641
35,-3.590551181102362,-10.010421450658475,2.1806578460268033,51,2.1814155521014085,2.1779372635857017
36,-3.4645669291338583,-9.735600170936841,2.1806370753244777,51,2.1813722935537108,2.17808986256178
37,-3.3385826771653546,-9.460784329841932,2.1806163518873416,51,2.1813292131276736,2.1782364056991472
38,-3.21259842519685,-9.18597390522408,2.180595674698053,51,2.1812863062206955,2.178376952956019
39,-3.0866141732283463,-8.911168875507958,2.1805750427543558,51,2.1812435683173916,2.1785115622763236
40,-2.9606299212598426,-8.636369219681702,2.18055445506874,51,2.181200994987635,2.1786402896395707
41,-2.834645669291339,-8.361574917286354,2.1805339106681045,51,2.181158581883998,2.1787631891112422
42,-2.708661417322835,-8.086785948405543,2.1805134085934266,51,2.181116324739865,2.178880312889687
43,-2.5826771653543306,-7.812002293655457,2.1804929478994355,51,2.1810742193672095,2.178991711352743
44,-2.456692913385827,-7.537223934175075,2.1804725276542927,51,2.181032261654371,2.1790974331029194
45,-2.330708661417323,-7.26245085161665,2.180452146939278,51,2.1809904475643895,2.179197525009884
46,-2.2047244094488185,-6.987683028136454,2.180431804848476,51,2.1809487731326844,2.179292032253371
47,-2.078740157480315,-6.712920446385777,2.180411500488475,51,2.1809072344650637,2.1793809983639125
48,-1.952755905511811,-6.438163089502166,2.180391232978067,51,2.1808658277360675,2.179464465261656
49,-1.8267716535433074,-6.163410941100904,2.1803710014479516,51,2.1808245491867746,2.1795424732951414
50,-1.7007874015748037,-5.888663985266731,2.180350805040451,51,2.1807833951231395,2.179615061277768
51,-1.574803149606299,-5.613922206545794,2.180330642909223,51,2.1807423619141484,2.1796822665235136
52,-1.4488188976377954,-5.339185589937826,2.180310514218984,51,2.1807014459898326,2.1797441248816907
53,-1.3228346456692917,-5.064454120888541,2.180290418145236,51,2.180660643839867,2.1798006707696618
54,-1.196850393700787,-4.789727785282249,2.180270353873999,51,2.1806199520115834,2.179851937205394
55,-1.0708661417322833,-4.515006569434702,2.180250320601548,51,2.1805793671083524,2.179897955838356
56,-0.9448818897637796,-4.240290460086108,2.1802303175341526,51,2.1805388857881405,2.1799387569792033
57,-0.8188976377952759,-3.965579444394391,2.180210343887825,51,2.1804985047615384,2.1799743696290363
58,-0.6929133858267722,-3.690873509928634,2.180190398888076,51,2.1804582207905705,2.18000482150682
59,-0.5669291338582676,-3.416172644662702,2.180170481769664,51,2.180418030686982,2.180030139076382
60,-0.4409448818897639,-3.141476836969091,2.1801505917763633,51,2.1803779313106277,2.1800503475722786
61,-0.31496062992126017,-2.866786075612925,2.180130728160727,51,2.180337919568324,2.180065471024476
62,-0.18897637795275557,-2.5921003497461585,2.180110890183856,51,2.180297992412122,2.180075532282451
63,-0.06299212598425186,-2.3174196489019607,2.1800910771151782,51,2.180258146838022,2.1800805530381484
64,0.06299212598425186,-2.0427439629892508,2.1800712882322255,51,2.180218379884673,2.1800805538481276
65,0.18897637795275557,-1.7680732822874263,2.180051522820418,51,2.180178688631905,2.180075554154872
66,0.3149606299212593,-1.4934075974412488,2.1800317801728557,51,2.180139070199531,2.1800655723072415
67,0.440944881889763,-1.2187468994558868,2.1800120595901045,51,2.180099521746029,2.180050625580118
68,0.5669291338582667,-0.9440911796921287,2.1799923603800013,51,2.180060040467299,2.1800307301932724
69,0.6929133858267722,-0.6694404298617346,2.179972681857447,51,2.1800206235954627,2.180005901329458
70,0.8188976377952759,-0.3947946420229682,2.1799530233442197,51,2.1799812683976665,2.1799761531517667
71,0.9448818897637796,-0.12015380857623144,2.1799333841687742,51,2.1799419721749356,2.1799414988202654
72,1.0708661417322833,0.15448207774011455,2.1799137636660646,51,2.179902732261023,2.17990195050791
73,1.196850393700787,0.4291130238538091,2.179894161177354,51,2.179863546021334,2.179857519415818
74,1.3228346456692908,0.7037390363626095,2.179874576050038,51,2.179824410851824,2.179808215787834
75,1.4488188976377945,0.9783601215380744,2.179855007637468,51,2.1797853241779594,2.1797540489244795
76,1.5748031496063,1.2529762853292208,2.1798354552987784,51,2.179746283453697,2.1796950271962885
77,1.7007874015748037,1.5275875333660331,2.17981591839872,51,2.1797072861604545,2.1796311580564733
78,1.8267716535433074,1.8021938709628857,2.1797963963074896,51,2.179668329806163,2.179562448053098
79,1.952755905511811,2.076795303121808,2.179776888400575,51,2.1796294119243056,2.179488902840616
80,2.078740157480315,2.351391834535645,2.179757394058591,51,2.1795905300729586,2.1794105271908193
81,2.2047244094488185,2.6259834695911017,2.1797379126671244,51,2.1795516818339378,2.179327325003406
82,2.3307086614173222,2.900570212371677,2.1797184436165864,51,2.1795128648118336,2.1792392993157454
83,2.456692913385826,3.1751520666604747,2.1796989863020566,51,2.179474076633208,2.179146452312444
84,2.5826771653543297,3.4497290359429256,2.1796795401231432,51,2.179435314945723,2.1790487853342153
85,2.708661417322835,3.7243011234093895,2.1796601044838355,51,2.1793965774173336,2.1789462988863817
86,2.834645669291339,3.998868331957648,2.179640678792366,51,2.179357861735458,2.178838992646801
87,2.9606299212598426,4.273430664195331,2.1796212624610725,51,2.1793191656061377,2.1787268654732346
88,3.0866141732283463,4.547988122442203,2.1796018549062635,51,2.1792804867534548,2.1786099154109797
89,3.21259842519685,4.822540708732382,2.1795824555480876,51,2.1792418229185833,2.1784881396989713
90,3.3385826771653537,5.097088424816454,2.1795630638104035,51,2.1792031718591165,2.178361534776185
91,3.4645669291338574,5.3716312721635,2.1795436791206537,51,2.179164531348443,2.1782300962877974
92,3.590551181102363,5.646169251963035,2.1795243009097423,51,2.1791258991749496,2.1780938190903294
93,3.7165354330708666,5.920702365126846,2.179504928611911,51,2.179087273141384,2.177952697256882
94,3.8425196850393704,6.195230612290786,2.179485561664625,51,2.1790486510641514,2.1778067240817016
95,3.968503937007874,6.469753993816431,2.1794661995084526,51,2.1790100307727664,2.1776558920849425
96,4.094488188976378,6.744272509792699,2.179446841586954,51,2.1789714101091313,2.1775001930163427
97,4.2204724409448815,7.018786160037375,2.179427487346569,51,2.1789327869269526,2.1773396178590536
98,4.346456692913385,7.293294944098555,2.1794081362365096,51,2.178894159091233,2.177174156833418
99,4.472440944881889,7.56779886125603,2.1793887877086533,51,2.178855524477406,2.1770037993988236
100,4.598425196850393,7.842297910522578,2.1793694412174345,51,2.1788168809711848,2.176828534258301
101,4.724409448818898,8.11679209064522,2.179350096219752,51,2.178778226467811,2.176648349360189
102,4.850393700787402,8.391281400106353,2.1793307521748604,51,2.178739558871232,2.1764632318989943
103,4.9763779527559056,8.665765837124876,2.179311408544276,51,2.178700876094136,2.176273168319957
104,5.102362204724409,8.940245399657213,2.1792920647916816,51,2.1786621760570775,2.176078144319055
105,5.228346456692913,9.214720085398286,2.179272720382835,51,2.178623456688091,2.17587814484496
106,5.354330708661417,9.489189891782418,2.1792533747854743,51,2.1785847159220744,2.175673154099554
107,5.48031496062992,9.763654815984195,2.179234027469232,51,2.178545951700614,2.175463155540429
108,5.606299212598426,10.038114854919261,2.1792146779055486,51,2.1785071619713983,2.1752481318810215
109,5.73228346456693,10.312570005245032,2.1791953255675858,51,2.1784683446874773,2.175028065089485
110,5.858267716535433,10.58702026336141,2.179175969930144,51,2.1784294978074152,2.1748029363922665
111,5.984251968503937,10.861465625411398,2.1791566104695854,51,2.1783906192944595,2.1745727262719825
112,6.110236220472441,11.135906087281688,2.179137246663751,51,2.178351707116356,2.174337414468644
113,6.2362204724409445,11.410341644603195,2.1791178779918883,51,2.178312759244794,2.174096979978513
114,6.362204724409448,11.68477229275153,2.1790985039345734,51,2.178273773655138,2.173851401054387
115,6.488188976377952,11.95919802684746,2.179079123973641,51,2.178234748326255,2.17360065520635
116,6.614173228346456,12.233618841757304,2.179059737592115,51,2.1781956812398016,2.1733447191988624
117,6.740157480314961,12.508034732093272,2.1790403442741364,51,2.1781565703802683,2.1730835690524746
118,6.866141732283465,12.782445692213797,2.179020943504902,51,2.178117413734376,2.1728171800411324
119,6.9921259842519685,13.056851716223818,2.1790015347705975,51,2.178078209290989,2.172545526692705
120,7.118110236220472,13.33125279797502,2.178982117558337,51,2.1780389550408135,2.172268582787934
121,7.244094488188976,13.605648931066042,2.1789626913561,51,2.177999648976235,2.1719863213602277
122,7.37007874015748,13.880040108842655,2.178943255652679,51,2.1779602890897927,2.171698714685265
123,7.496062992125983,14.154426324397916,2.178923809937619,51,2.1779208733798154,2.1714057343232174
124,7.622047244094489,14.42880757057228,2.1789043537011645,51,2.177881399827554,2.1711073509479757
125,7.748031496062993,14.703183839953692,2.178884886434211,51,2.1778418664817654,2.1708035349916415
126,7.874015748031496,14.977555124877671,2.178865407628252,51,2.1778022711424967,2.1704942541971057
127,8.0,15.251921417427345,2.178845916775335,51,2.177762612539699,2.170179482890246
