,scales,lacunarity
0,1,
1,2,
2,3,
3,4,
4,5,
5,6,
6,7,
7,8,391301452.4365505
8,9,13257865.459418617
9,10,4636687.184887675
10,11,3982631.737056709
11,12,2953306.0491651953
12,13,5959345.20267937
13,14,3453812.799344232
14,15,2623164.5546039855
15,16,2522893.3471405795
16,17,1866224.849697098
17,18,341333.8460729654
18,19,98355.15978477508
19,20,39391.336244187536
20,21,24611.52903813139
21,22,18014.785768763042
22,23,12308.586522677382
23,24,7891.258213653256
24,25,5726.864090819729
25,26,5477.783061842538
26,27,5218.91147348733
27,28,4959.7264493957955
28,29,5344.546157613214
29,30,6816.836578000716
30,31,7259.153134157454
31,32,7806.57689449144
32,33,9213.52138019991
33,34,9927.5992780365
34,35,9158.836178848196
35,36,7896.070788986993
36,37,7657.421445351322
37,38,7210.620238007199
38,39,7297.919977989838
39,40,12451.516212748409
40,41,11151.170670874199
41,42,7060.681088972088
42,43,6400.134369253952
43,44,6528.975864139734
44,45,5549.112520997007
45,46,5062.226363262924
46,47,4270.992492736728
47,48,3891.2699005666236
48,49,3704.964215884624
49,50,3144.842365636573
50,51,2860.0376054554677
51,52,3069.464512614902
52,53,3757.382453848323
53,54,3714.8918577675327
54,55,5058.834778005299
55,56,7433.9576409711335
56,58,24658.516622884617
57,59,38735.9724225724
58,60,61482.512618564084
59,61,184203.34009652064
60,62,1162694.0652537837
61,63,3299127.3675216245
62,65,
63,66,
64,67,
65,68,
66,70,
67,71,
68,72,
69,74,
70,75,
71,77,
72,78,
73,80,
74,81,
75,83,
76,84,
77,86,
78,87,
79,89,
80,91,
81,93,
82,94,
83,96,
84,98,
85,100,
86,102,
87,104,
88,106,
89,108,
90,110,
91,112,
92,114,
93,116,496.26921937979057
94,119,78.26900026960062
95,121,46.43893593386199
96,123,24.75138599049863
97,126,23.667787587916404
98,128,14.66979169115222
