,scales,lacunarity
0,1,
1,2,
2,3,
3,4,405986746.45332885
4,5,71050836.2805262
5,6,60769362.97826753
6,7,4813099.941512455
7,8,6054023.405673537
8,9,1847280.9358554133
9,10,1993874.3941576192
10,11,1455884.28305537
11,12,891854.062536781
12,13,439063.2042363816
13,14,222685.39040142923
14,15,157281.8239812279
15,16,126837.28555838374
16,17,96140.33811054293
17,18,59225.03965392666
18,19,52946.452905542596
19,20,43998.51152472803
20,21,41489.85432879167
21,22,40050.597660814405
22,23,29452.102734234606
23,24,27005.645979328423
24,25,16109.32979940394
25,26,13172.884333398948
26,27,8944.352564948469
27,28,6534.542434271359
28,29,5265.104900433139
29,30,4964.161192634613
30,31,4079.966158319697
31,32,3350.242139171434
32,33,2368.6097673270433
33,34,2005.7849266095677
34,35,1797.8300458036967
35,36,1538.475690865769
36,37,1240.900123986402
37,38,1183.7009178159537
38,39,1149.5272793996267
39,40,1242.7489642631263
40,41,1348.8665896395173
41,42,1287.03519684329
42,43,1309.8046452451879
43,44,1209.350459585768
44,45,1318.9857617506332
45,46,1318.7314749931932
46,47,1616.5336519982272
47,48,1592.0086863472561
48,49,1605.6690599604035
49,50,1501.2951289167672
50,51,1537.6489373855643
51,52,1755.9032032813798
52,53,1693.7837055029124
53,54,1522.279297341016
54,55,1742.0207758378408
55,56,1796.5477580827403
56,58,2271.170393741294
57,59,2422.58398419064
58,60,2476.5855223160243
59,61,2498.2063099367856
60,62,3047.1060236708586
61,63,3372.911417322803
62,65,2743.8846495111825
63,66,2537.5799911647246
64,67,2551.578525044086
65,68,1942.891844926156
66,70,1414.5462922482152
67,71,1548.7061526671534
68,72,1653.402013382071
69,74,1210.1352554928535
70,75,1397.8423389213585
71,77,1369.5144918064116
72,78,1161.548035138687
73,80,1085.886131450064
74,81,1009.5480165937571
75,83,798.5061318812154
76,84,752.2361508020517
77,86,958.7287336518195
78,87,1107.765964993345
79,89,2228.436916170646
80,91,2313.823742094988
81,93,2799.4649289954423
82,94,2467.442944391886
83,96,1848.2104926671802
84,98,1207.8719975148417
85,100,1292.533485229697
86,102,3093.914417468123
87,104,3485.2858340141747
88,106,2298.3740716551324
89,108,5513.976218215365
90,110,746.3076819775243
91,112,515.7449088346752
92,114,403.4393268346531
93,116,183.36778644713783
94,119,223.8308214165821
95,121,443.23545273355097
96,123,157.95171068227936
97,126,36.219112120517984
98,128,32.98331252599984
