,pca,entropy,mean,std,skew,kurt,fd,common,mfs,lac
0,110,14.643687114042645,-1.347968716978961e-15,0.49448540159858956,-0.0037904784733198815,0.5945331735819499,"[{'bin': 'no', 'fd': 2.8937012896543757}]",./data/face/feature/train/fake//110-0-common.csv,./data/face/feature/train/fake//110-0-mfs.csv,./data/face/feature/train/fake//110-0-lac.csv
