,scales,lacunarity
0,1,
1,2,
2,3,11242299708877.656
3,4,177444131.70666182
4,5,37355797.17906391
5,6,42056776.51434848
6,7,5287241.988387856
7,8,7149591.839286893
8,9,2328096.3557830113
9,10,2169539.7790204133
10,11,1436924.4556547853
11,12,817988.7326400237
12,13,447340.5182998763
13,14,213256.47177131823
14,15,162446.83537918248
15,16,141082.9815814124
16,17,108931.92109044526
17,18,68697.16602972106
18,19,59405.5491913776
19,20,67775.51866935336
20,21,66482.54275854137
21,22,61063.48776837684
22,23,38116.664626439706
23,24,29036.86115725647
24,25,16798.02076646085
25,26,13820.990002267388
26,27,9456.914532876845
27,28,6752.32844475851
28,29,5375.220763522319
29,30,5203.732680122093
30,31,4305.940534997957
31,32,3682.0762327483026
32,33,2636.5802519442514
33,34,2207.925664687787
34,35,1956.287429273442
35,36,1669.1882258963105
36,37,1381.4603961639602
37,38,1366.4148497809354
38,39,1294.7988825916284
39,40,1297.5466267293064
40,41,1429.0729657596328
41,42,1335.2145212424439
42,43,1318.3243311112917
43,44,1163.2526223829686
44,45,1188.834442216848
45,46,1179.0123382992008
46,47,1426.2925755434924
47,48,1394.553158703422
48,49,1373.3725241879063
49,50,1213.067645044874
50,51,1248.2791712813978
51,52,1412.325819983784
52,53,1443.9527214299571
53,54,1334.032309626359
54,55,1479.760742138906
55,56,1536.048464215154
56,58,1746.4514994324825
57,59,1921.9820944857254
58,60,2080.6454224306244
59,61,2170.191413142612
60,62,2530.9041798475814
61,63,2602.0066722010065
62,65,2138.738972751112
63,66,2015.7004082856408
64,67,1873.9051819311253
65,68,1414.090369011176
66,70,1019.7628404442653
67,71,1073.4302817816904
68,72,1167.7782701683752
69,74,914.9928999427204
70,75,1121.6944073743575
71,77,1168.3187690832226
72,78,1081.2743848807374
73,80,1100.321625685387
74,81,1034.9374149722978
75,83,959.3139312412906
76,84,902.2147747385611
77,86,1237.2307458757195
78,87,1519.6388146720099
79,89,3278.1996918022883
80,91,4334.238560090563
81,93,5034.914319595221
82,94,3866.7663400530337
83,96,2985.7519655803194
84,98,1588.3226715592928
85,100,2084.200840034629
86,102,5554.951311806111
87,104,6673.949358829971
88,106,6011.998178258539
89,108,17928.13201011373
90,110,1144.965316129213
91,112,853.459367203527
92,114,869.8900897218095
93,116,275.49286288549547
94,119,386.652090552302
95,121,2468.7391808574926
96,123,910.1771355977845
97,126,46.69753177816146
98,128,44.242465197289
