,mean,skew,kurt_fisher,kurt_pearson,autocorr_lag1,range,min,max,iqr,std,cv,item,kind,pca
38,-3.7307865642910287e-16,0.0,0.0,3.0,,0.0,-3.7307865642910287e-16,-3.7307865642910287e-16,0.0,0.0,-0.0,mean,fake,1
39,23.272921366999544,0.0,0.0,3.0,1.0,0.0,23.27292136699955,23.27292136699955,0.0,7.11254346089435e-15,3.0561455301351933e-16,std,fake,1
40,-0.073696534085628,0.0,0.0,3.0,,0.0,-0.073696534085628,-0.073696534085628,0.0,0.0,-0.0,skew,fake,1
41,1.4790219377562288,0.0,0.0,3.0,1.0,0.0,1.4790219377562286,1.4790219377562286,0.0,2.222669831529484e-16,1.5027970679741349e-16,kurt,fake,1
42,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,1
43,1.0,0.0,0.0,3.0,,0.0,1.0,1.0,0.0,0.0,0.0,pca,fake,1
44,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,1
45,-3.7307865642910287e-16,0.0,0.0,3.0,,0.0,-3.7307865642910287e-16,-3.7307865642910287e-16,0.0,0.0,-0.0,mean,fake,1
46,23.272921366999544,0.0,0.0,3.0,1.0,0.0,23.27292136699955,23.27292136699955,0.0,7.11254346089435e-15,3.0561455301351933e-16,std,fake,1
47,-0.073696534085628,0.0,0.0,3.0,,0.0,-0.073696534085628,-0.073696534085628,0.0,0.0,-0.0,skew,fake,1
48,1.4790219377562288,0.0,0.0,3.0,1.0,0.0,1.4790219377562286,1.4790219377562286,0.0,2.222669831529484e-16,1.5027970679741349e-16,kurt,fake,1
49,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,1
50,1.0,0.0,0.0,3.0,,0.0,1.0,1.0,0.0,0.0,0.0,pca,fake,1
51,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,1
