,mean,skew,kurt_fisher,kurt_pearson,autocorr_lag1,range,min,max,iqr,std,cv,item,kind,pca
73,-1.8231998626684137e-15,0.0,0.0,3.0,,0.0,-1.8231998626684137e-15,-1.8231998626684137e-15,0.0,0.0,-0.0,mean,fake,5
74,11.981878883906516,0.0,0.0,3.0,1.0,0.0,11.981878883906514,11.981878883906514,0.0,1.7781358652235873e-15,1.4840208972667e-16,std,fake,5
75,-0.15727714807241766,0.0,0.0,3.0,,0.0,-0.1572771480724177,-0.1572771480724177,0.0,2.778337289411855e-17,-1.7665231875469794e-16,skew,fake,5
76,2.5729888676336397,0.0,0.0,3.0,,0.0,2.572988867633639,2.572988867633639,0.0,4.445339663058968e-16,1.7276948683992235e-16,kurt,fake,5
77,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,5
78,5.0,0.0,0.0,3.0,,0.0,5.0,5.0,0.0,0.0,0.0,pca,fake,5
79,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,5
80,-1.8231998626684137e-15,0.0,0.0,3.0,,0.0,-1.8231998626684137e-15,-1.8231998626684137e-15,0.0,0.0,-0.0,mean,fake,5
81,11.981878883906516,0.0,0.0,3.0,1.0,0.0,11.981878883906514,11.981878883906514,0.0,1.7781358652235873e-15,1.4840208972667e-16,std,fake,5
82,-0.15727714807241766,0.0,0.0,3.0,,0.0,-0.1572771480724177,-0.1572771480724177,0.0,2.778337289411855e-17,-1.7665231875469794e-16,skew,fake,5
83,2.5729888676336397,0.0,0.0,3.0,,0.0,2.572988867633639,2.572988867633639,0.0,4.445339663058968e-16,1.7276948683992235e-16,kurt,fake,5
84,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,5
85,5.0,0.0,0.0,3.0,,0.0,5.0,5.0,0.0,0.0,0.0,pca,fake,5
86,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,5
87,-1.8231998626684137e-15,0.0,0.0,3.0,,0.0,-1.8231998626684137e-15,-1.8231998626684137e-15,0.0,0.0,-0.0,mean,fake,5
88,11.981878883906516,0.0,0.0,3.0,1.0,0.0,11.981878883906514,11.981878883906514,0.0,1.7781358652235873e-15,1.4840208972667e-16,std,fake,5
89,-0.15727714807241766,0.0,0.0,3.0,,0.0,-0.1572771480724177,-0.1572771480724177,0.0,2.778337289411855e-17,-1.7665231875469794e-16,skew,fake,5
90,2.5729888676336397,0.0,0.0,3.0,,0.0,2.572988867633639,2.572988867633639,0.0,4.445339663058968e-16,1.7276948683992235e-16,kurt,fake,5
91,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,5
92,5.0,0.0,0.0,3.0,,0.0,5.0,5.0,0.0,0.0,0.0,pca,fake,5
93,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,5
94,-1.8231998626684137e-15,0.0,0.0,3.0,,0.0,-1.8231998626684137e-15,-1.8231998626684137e-15,0.0,0.0,-0.0,mean,fake,5
95,11.981878883906516,0.0,0.0,3.0,1.0,0.0,11.981878883906514,11.981878883906514,0.0,1.7781358652235873e-15,1.4840208972667e-16,std,fake,5
96,-0.15727714807241766,0.0,0.0,3.0,,0.0,-0.1572771480724177,-0.1572771480724177,0.0,2.778337289411855e-17,-1.7665231875469794e-16,skew,fake,5
97,2.5729888676336397,0.0,0.0,3.0,,0.0,2.572988867633639,2.572988867633639,0.0,4.445339663058968e-16,1.7276948683992235e-16,kurt,fake,5
98,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,5
99,5.0,0.0,0.0,3.0,,0.0,5.0,5.0,0.0,0.0,0.0,pca,fake,5
100,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,5
101,-1.8231998626684137e-15,0.0,0.0,3.0,,0.0,-1.8231998626684137e-15,-1.8231998626684137e-15,0.0,0.0,-0.0,mean,fake,5
102,11.981878883906516,0.0,0.0,3.0,1.0,0.0,11.981878883906514,11.981878883906514,0.0,1.7781358652235873e-15,1.4840208972667e-16,std,fake,5
